Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
A0A5N5SRN5	358	24.95	27.67	5254146
A0A5N5SRN6	166	24.77	27.27	5254146
A0A5N5SRN7	364	24.39	26.86	5254146
A0A5N5SRN8	143	24.33	26.05	5254146
A0A5N5SRN9	2276	23.91	26.27	5254146
A0A5N5SRP0	231	25.37	29.56	5254146
A0A5N5SRP1	693	22.71	24.74	5254146
A0A5N5SRP2	475	25.18	27.62	5254146
A0A5N5SRP3	1026	23.4	25.81	5254146
A0A5N5SRP4	1101	21.2	22.71	5254146
A0A5N5SRP5	377	22.52	24.28	5254146
A0A5N5SRP6	113	24.44	26.55	5254146
A0A5N5SRP7	331	25.83	27.75	5254146
A0A5N5SRP8	457	22.72	24.07	5254146
A0A5N5SRP9	1203	22.28	24.12	5254146
A0A5N5SRQ0	185	22.08	24.95	5254146
A0A5N5SRQ1	530	23.71	26.35	5254146
A0A5N5SRQ2	649	22.84	25.19	5254146
A0A5N5SRQ3	321	23.52	24.91	5254146
A0A5N5SRQ4	197	27.07	30.45	5254146
A0A5N5SRQ5	104	23.87	26.21	5254146
A0A5N5SRQ6	62	25.47	27.52	5254146
A0A5N5SRQ7	327	21.39	22.66	5254146
A0A5N5SRQ8	107	29.79	32.81	5254146
A0A5N5SRQ9	381	24.97	27.51	5254146
A0A5N5SRR0	248	24.18	26.12	5254146
A0A5N5SRR1	471	25.61	28.45	5254146
A0A5N5SRR2	293	22.72	25.46	5254146
A0A5N5SRR3	307	25.08	28.33	5254146
A0A5N5SRR4	286	24.67	27.1	5254146
A0A5N5SRR5	182	20.6	21.98	5254146
A0A5N5SRR6	369	23.8	25.92	5254146
A0A5N5SRR7	421	25.56	28.95	5254146
A0A5N5SRR8	149	21.19	24.39	5254146
A0A5N5SRR9	460	21.18	22.66	5254146
A0A5N5SRS0	144	27.52	30.42	5254146
A0A5N5SRS1	383	23.81	26.65	5254146
A0A5N5SRS2	77	23.29	25.9	5254146
A0A5N5SRS3	546	22.63	25.34	5254146
A0A5N5SRS4	104	20.98	23.56	5254146
A0A5N5SRS5	63	24.88	28.43	5254146
A0A5N5SRS6	590	23.81	26.39	5254146
A0A5N5SRS7	119	26.21	29.68	5254146
A0A5N5SRS8	500	23.76	26.24	5254146
A0A5N5SRS9	127	21.85	24.6	5254146
A0A5N5SRT0	220	24.08	26.48	5254146
A0A5N5SRT1	183	23.68	26.01	5254146
A0A5N5SRT2	90	26.95	29.92	5254146
A0A5N5SRT3	239	22.96	24.91	5254146
A0A5N5SRT4	535	22.18	23.45	5254146
A0A5N5SRT5	179	24.33	26.97	5254146
A0A5N5SRT6	257	26.02	29.28	5254146
A0A5N5SRT7	236	21.45	23.28	5254146
A0A5N5SRT8	79	25.47	29.52	5254146
A0A5N5SRT9	218	24.22	26.75	5254146
A0A5N5SRU0	312	21.56	20.88	5254146
A0A5N5SRU1	286	24.21	26.65	5254146
A0A5N5SRU2	186	23.79	26.84	5254146
A0A5N5SRU3	331	24.93	28.25	5254146
A0A5N5SRU4	817	22.15	24.01	5254146
A0A5N5SRU5	322	24.46	27.14	5254146
A0A5N5SRU6	126	22.02	23.64	5254146
A0A5N5SRU7	243	23.63	25.77	5254146
A0A5N5SRU8	141	22.2	24.2	5254146
A0A5N5SRU9	403	25.45	28.73	5254146
A0A5N5SRV0	135	20.91	22.1	5254146
A0A5N5SRV1	306	23.66	26.43	5254146
A0A5N5SRV2	255	25.75	28.59	5254146
A0A5N5SRV3	532	24.78	27.33	5254146
A0A5N5SRV4	157	24.74	28.22	5254146
A0A5N5SRV5	677	23.9	26.61	5254146
A0A5N5SRV6	203	24.46	26.39	5254146
A0A5N5SRV7	73	24.78	27.44	5254146
A0A5N5SRV8	191	25.5	28.34	5254146
A0A5N5SRV9	325	24.11	26.72	5254146
A0A5N5SRW0	597	22.95	25.53	5254146
A0A5N5SRW1	357	22.61	25.07	5254146
A0A5N5SRW2	90	20.83	22.36	5254146
A0A5N5SRW3	190	23.35	25.22	5254146
A0A5N5SRW4	1004	24.6	26.95	5254146
A0A5N5SRW5	89	26.71	30.38	5254146
A0A5N5SRW6	141	23.72	25.96	5254146
A0A5N5SRW7	130	23.7	26.28	5254146
A0A5N5SRW8	128	26.05	29.59	5254146
A0A5N5SRW9	303	26.04	28.78	5254146
A0A5N5SRX0	509	23.84	26.63	5254146
A0A5N5SRX1	471	23.6	25.3	5254146
A0A5N5SRX2	435	24.69	26.89	5254146
A0A5N5SRX3	179	22.43	23.72	5254146
A0A5N5SRX4	111	25.06	28.01	5254146
A0A5N5SRX5	99	21.76	22.62	5254146
A0A5N5SRX6	155	24.8	27.83	5254146
A0A5N5SRX7	312	22.92	25.32	5254146
A0A5N5SRX8	65	20.44	21.47	5254146
A0A5N5SRX9	768	23.95	26.34	5254146
A0A5N5SRY0	275	22.63	24.39	5254146
A0A5N5SRY1	850	23.8	26.24	5254146
A0A5N5SRY2	278	26.87	30.29	5254146
A0A5N5SRY3	263	24.61	27.17	5254146
A0A5N5SRY4	345	23.71	25.94	5254146
A0A5N5SRY5	135	21.9	23.84	5254146
A0A5N5SRY6	293	24.9	27.07	5254146
A0A5N5SRY7	555	23.17	25.57	5254146
A0A5N5SRY8	285	22.9	25.98	5254146
A0A5N5SRY9	558	23.89	26.03	5254146
A0A5N5SRZ0	104	25.43	27.86	5254146
A0A5N5SRZ1	156	23	26.43	5254146
A0A5N5SRZ2	179	22.49	24.82	5254146
A0A5N5SRZ3	251	26.16	29.96	5254146
A0A5N5SRZ4	505	24.6	27.34	5254146
A0A5N5SRZ5	431	23.24	25.58	5254146
A0A5N5SRZ6	491	24.67	27.74	5254146
A0A5N5SRZ7	289	24.07	26.88	5254146
A0A5N5SRZ8	219	22.11	23.6	5254146
A0A5N5SRZ9	91	26.33	29.62	5254146
A0A5N5SS00	1747	24.97	27.94	5254146
A0A5N5SS01	107	22.86	24.12	5254146
A0A5N5SS02	216	22.72	25.43	5254146
A0A5N5SS03	92	22.91	25	5254146
A0A5N5SS04	65	27.19	29.58	5254146
A0A5N5SS05	163	24.76	27.71	5254146
A0A5N5SS06	344	24.8	27.15	5254146
A0A5N5SS07	187	23.48	26.13	5254146
A0A5N5SS08	457	23.57	26.1	5254146
A0A5N5SS09	65	26.78	29.38	5254146
A0A5N5SS10	91	26.31	29.53	5254146
A0A5N5SS11	140	21.13	23.47	5254146
A0A5N5SS12	288	22.18	23.5	5254146
A0A5N5SS13	218	26.22	30.15	5254146
A0A5N5SS14	1481	23.9	26.46	5254146
A0A5N5SS15	504	23.68	26.03	5254146
A0A5N5SS16	215	22.62	25.25	5254146
A0A5N5SS17	212	24.9	27.99	5254146
A0A5N5SS18	115	28.34	31.93	5254146
A0A5N5SS19	391	22.42	25.13	5254146
A0A5N5SS20	672	22.5	24.56	5254146
A0A5N5SS21	28	27.86	31.45	5254146
A0A5N5SS22	85	27.15	29.31	5254146
A0A5N5SS23	196	23.63	26.5	5254146
A0A5N5SS24	365	22.71	25.35	5254146
A0A5N5SS25	228	22.53	24.8	5254146
A0A5N5SS26	139	23.03	24.85	5254146
A0A5N5SS27	437	23.03	24.93	5254146
A0A5N5SS28	163	24.75	26.86	5254146
A0A5N5SS29	227	24.97	26.84	5254146
A0A5N5SS30	139	24.28	26.27	5254146
A0A5N5SS31	184	23.54	25.98	5254146
A0A5N5SS32	397	25.1	27.76	5254146
A0A5N5SS33	611	23.06	25.73	5254146
A0A5N5SS34	353	24.79	27.52	5254146
A0A5N5SS35	108	29.45	33.1	5254146
A0A5N5SS37	146	24.29	27.54	5254146
A0A5N5SS38	803	22.66	24.09	5254146
A0A5N5SS39	142	25.12	28.17	5254146
A0A5N5SS40	152	24.93	28.51	5254146
A0A5N5SS41	130	24.55	26.62	5254146
A0A5N5SS42	75	28.11	32.19	5254146
A0A5N5SS43	323	22.04	24.22	5254146
A0A5N5SS44	599	22.23	23.95	5254146
A0A5N5SS45	53	25.23	28.1	5254146
A0A5N5SS46	60	26.54	29.04	5254146
A0A5N5SS47	128	25.81	28.01	5254146
A0A5N5SS48	593	20.98	22.76	5254146
A0A5N5SS49	134	24.32	25.43	5254146
A0A5N5SS50	257	22.58	24.93	5254146
A0A5N5SS51	223	25.14	27.92	5254146
A0A5N5SS52	73	25.26	28.42	5254146
A0A5N5SS53	1300	24.59	26.91	5254146
A0A5N5SS54	574	21.19	22.22	5254146
A0A5N5SS55	790	22.64	24.84	5254146
A0A5N5SS56	470	24.11	26.46	5254146
A0A5N5SS57	112	24.2	26.61	5254146
A0A5N5SS58	101	23.8	25.89	5254146
A0A5N5SS59	380	25.49	28.21	5254146
A0A5N5SS60	139	24.82	26.58	5254146
A0A5N5SS61	88	21.28	25.08	5254146
A0A5N5SS62	107	22.95	25.21	5254146
A0A5N5SS63	197	23.94	26.77	5254146
A0A5N5SS64	115	25.86	29.05	5254146
A0A5N5SS65	367	22.81	24.84	5254146
A0A5N5SS66	139	23.99	26.36	5254146
A0A5N5SS67	607	26.01	29.46	5254146
A0A5N5SS68	343	19.76	20.87	5254146
A0A5N5SS69	636	21.45	21.61	5254146
A0A5N5SS70	65	24.74	26.85	5254146
A0A5N5SS71	485	24.69	27.01	5254146
A0A5N5SS72	329	23.94	26.36	5254146
A0A5N5SS73	1465	21.23	22.51	5254146
A0A5N5SS74	120	24.32	27.2	5254146
A0A5N5SS75	216	21.39	23.23	5254146
A0A5N5SS76	118	26.48	28.83	5254146
A0A5N5SS77	426	24.96	27.44	5254146
A0A5N5SS78	668	24.7	27.13	5254146
A0A5N5SS79	496	22.91	25.17	5254146
A0A5N5SS80	1059	20.86	21.87	5254146
A0A5N5SS81	350	24.77	26.84	5254146
A0A5N5SS82	977	24.22	27.22	5254146
A0A5N5SS83	156	26.13	28.7	5254146
A0A5N5SS84	305	24.47	27.07	5254146
A0A5N5SS85	455	24.93	27.68	5254146
A0A5N5SS86	677	23.83	26.81	5254146
A0A5N5SS87	612	22.71	23.07	5254146
A0A5N5SS88	116	25.02	26.53	5254146
A0A5N5SS89	584	23.53	26.26	5254146
A0A5N5SS91	607	24.65	28.26	5254146
A0A5N5SS92	161	25.03	28.02	5254146
A0A5N5SS93	388	23.21	25.57	5254146
A0A5N5SS94	702	25.13	27.15	5254146
A0A5N5SS95	356	24.39	26.84	5254146
A0A5N5SS96	85	21.98	23.66	5254146
A0A5N5SS97	166	22.89	24.82	5254146
A0A5N5SS98	234	23.58	26.47	5254146
A0A5N5SS99	102	24.09	25.96	5254146
A0A5N5SSA0	221	24.96	26.92	5254146
A0A5N5SSA1	177	25.35	28.72	5254146
A0A5N5SSA2	674	24.75	27.88	5254146
A0A5N5SSA3	238	23.92	26.52	5254146
A0A5N5SSA4	2441	22.44	24.87	5254146
A0A5N5SSA5	476	23.74	26.35	5254146
A0A5N5SSA6	305	24.54	27.64	5254146
A0A5N5SSA7	305	23.38	25.18	5254146
A0A5N5SSA9	549	22.87	25.3	5254146
A0A5N5SSB0	124	23.54	26.24	5254146
A0A5N5SSB1	93	24.59	27.42	5254146
A0A5N5SSB2	160	24.33	26.42	5254146
A0A5N5SSB3	262	23.5	26.21	5254146
A0A5N5SSB4	549	25.96	28.97	5254146
A0A5N5SSB5	419	22.11	24.03	5254146
A0A5N5SSB6	326	26.35	29.96	5254146
A0A5N5SSB7	804	24.1	26.37	5254146
A0A5N5SSB8	200	25.86	29.65	5254146
A0A5N5SSB9	223	25.84	28.9	5254146
A0A5N5SSC0	130	25.37	26.83	5254146
A0A5N5SSC1	1140	22.35	23.72	5254146
A0A5N5SSC2	315	23.73	26.9	5254146
A0A5N5SSC3	225	24.17	26.36	5254146
A0A5N5SSC4	315	22.66	24.92	5254146
A0A5N5SSC5	176	26.54	29.34	5254146
A0A5N5SSC6	175	20.46	22.78	5254146
A0A5N5SSC7	91	24.96	28.47	5254146
A0A5N5SSC8	94	24.81	27.46	5254146
A0A5N5SSC9	121	24.59	27.86	5254146
A0A5N5SSD0	159	24.95	27.61	5254146
A0A5N5SSD1	141	23.48	26.49	5254146
A0A5N5SSD2	385	25.71	28.41	5254146
A0A5N5SSD3	193	21.39	24.36	5254146
A0A5N5SSD4	249	23.12	25.35	5254146
A0A5N5SSD5	344	21.57	23.36	5254146
A0A5N5SSD6	547	25.24	28.25	5254146
A0A5N5SSD7	563	22.85	25.01	5254146
A0A5N5SSD8	186	24.58	27.33	5254146
A0A5N5SSD9	475	24.55	27.55	5254146
A0A5N5SSE0	69	24.04	26.55	5254146
A0A5N5SSE1	251	26.13	28.62	5254146
A0A5N5SSE2	529	25.39	28.39	5254146
A0A5N5SSE3	164	22.26	24.61	5254146
A0A5N5SSE4	194	19.19	20.91	5254146
A0A5N5SSE5	217	23.69	25.86	5254146
A0A5N5SSE6	195	24.8	27.1	5254146
A0A5N5SSE7	732	23.24	25.29	5254146
A0A5N5SSE8	449	26.08	29.5	5254146
A0A5N5SSE9	204	24.11	26.62	5254146
A0A5N5SSF0	710	23.47	25.7	5254146
A0A5N5SSF1	319	25.87	28.07	5254146
A0A5N5SSF2	292	23.51	25.74	5254146
A0A5N5SSF3	123	25.97	29.51	5254146
A0A5N5SSF4	212	23.71	26.41	5254146
A0A5N5SSF5	178	24.01	27.6	5254146
A0A5N5SSF6	106	23.02	24.77	5254146
A0A5N5SSF7	288	24.11	26.97	5254146
A0A5N5SSF8	256	22.87	25.77	5254146
A0A5N5SSF9	268	24.19	26.66	5254146
A0A5N5SSG0	492	23.74	26.04	5254146
A0A5N5SSG1	282	24.63	26.59	5254146
A0A5N5SSG2	158	23.11	25.59	5254146
A0A5N5SSG3	327	24.11	26.37	5254146
A0A5N5SSG4	131	24.19	27.08	5254146
A0A5N5SSG5	534	24.28	26.7	5254146
A0A5N5SSG6	294	23.42	25.32	5254146
A0A5N5SSG7	221	26.69	29.41	5254146
A0A5N5SSG8	602	25.03	27.43	5254146
A0A5N5SSG9	358	23.63	26.15	5254146
A0A5N5SSH0	175	23.88	25.9	5254146
A0A5N5SSH1	143	24.25	26.33	5254146
A0A5N5SSH2	816	22.71	24.94	5254146
A0A5N5SSH3	901	24.76	27.04	5254146
A0A5N5SSH4	160	24.88	26.84	5254146
A0A5N5SSH5	348	24.82	27.57	5254146
A0A5N5SSH6	235	23.41	25.66	5254146
A0A5N5SSH7	177	23.75	26.23	5254146
A0A5N5SSH8	137	26.39	29.48	5254146
A0A5N5SSH9	585	21.91	24.13	5254146
A0A5N5SSI0	378	22.69	25.06	5254146
A0A5N5SSI1	186	20.33	21.71	5254146
A0A5N5SSI2	123	22.53	24.1	5254146
A0A5N5SSI3	157	22.7	25.04	5254146
A0A5N5SSI4	273	23.24	25.98	5254146
A0A5N5SSI5	236	25.03	27.06	5254146
A0A5N5SSI6	96	24.09	26.83	5254146
A0A5N5SSI7	563	22.84	25.39	5254146
A0A5N5SSI8	676	23.71	26.3	5254146
A0A5N5SSI9	102	24.1	27.03	5254146
A0A5N5SSJ0	356	24.34	27.24	5254146
A0A5N5SSJ1	728	25.22	28.24	5254146
A0A5N5SSJ2	162	24.22	27.23	5254146
A0A5N5SSJ3	199	24.37	27.29	5254146
A0A5N5SSJ4	286	23.05	25.41	5254146
A0A5N5SSJ5	819	23.46	25.71	5254146
A0A5N5SSJ6	361	22.97	23.76	5254146
A0A5N5SSJ7	387	23.41	25.41	5254146
A0A5N5SSJ8	77	21.91	24.57	5254146
A0A5N5SSJ9	98	23.99	25.19	5254146
A0A5N5SSK0	468	22.9	25.05	5254146
A0A5N5SSK1	234	23.42	25.45	5254146
A0A5N5SSK2	238	24.11	27.02	5254146
A0A5N5SSK3	155	23.53	25.6	5254146
A0A5N5SSK4	246	25.73	28.6	5254146
A0A5N5SSK5	578	21.59	22.37	5254146
A0A5N5SSK6	875	23.08	25.02	5254146
A0A5N5SSK7	474	22.11	23.85	5254146
A0A5N5SSK8	107	26.47	30.42	5254146
A0A5N5SSK9	269	22.42	24.57	5254146
A0A5N5SSL0	358	24.14	26.39	5254146
A0A5N5SSL1	326	25.7	28.54	5254146
A0A5N5SSL2	165	23.67	25.81	5254146
A0A5N5SSL3	725	23.26	25.48	5254146
A0A5N5SSL4	174	23.63	26.61	5254146
A0A5N5SSL5	266	24.94	27.42	5254146
A0A5N5SSL6	488	23.29	25.12	5254146
A0A5N5SSL7	854	25.58	28.74	5254146
A0A5N5SSL8	86	26.93	30.16	5254146
A0A5N5SSL9	35	22.96	24.5	5254146
A0A5N5SSM0	127	24.7	27.02	5254146
A0A5N5SSM1	123	23.62	25.74	5254146
A0A5N5SSM2	103	27.72	30.09	5254146
A0A5N5SSM3	147	23.32	25.76	5254146
A0A5N5SSM4	969	23.68	25.9	5254146
A0A5N5SSM5	86	26.63	30.3	5254146
A0A5N5SSM6	444	24.16	26.71	5254146
A0A5N5SSM7	220	23.59	25.8	5254146
A0A5N5SSM8	586	23.37	25.44	5254146
A0A5N5SSM9	69	20.63	23.82	5254146
A0A5N5SSN0	343	25.69	28.61	5254146
A0A5N5SSN1	93	23.04	25.5	5254146
A0A5N5SSN2	130	29.07	31.6	5254146
A0A5N5SSN3	60	24.4	26.07	5254146
A0A5N5SSN4	135	25.36	28.12	5254146
A0A5N5SSN5	196	24.13	26.76	5254146
A0A5N5SSN6	209	25.46	28.22	5254146
A0A5N5SSN7	602	25.45	28.35	5254146
A0A5N5SSN8	77	23.58	27.07	5254146
A0A5N5SSN9	188	22.29	24.25	5254146
A0A5N5SSP0	202	24.96	27.87	5254146
A0A5N5SSP1	55	24.74	25.94	5254146
A0A5N5SSP2	366	24.04	26.76	5254146
A0A5N5SSP3	324	23.02	24.59	5254146
A0A5N5SSP4	359	22.51	27.1	5254146
A0A5N5SSP5	254	25.83	28.54	5254146
A0A5N5SSP6	347	22.19	24.45	5254146
A0A5N5SSP7	273	22	24.62	5254146
A0A5N5SSP8	35	26.03	29.07	5254146
A0A5N5SSP9	240	24.48	27.49	5254146
A0A5N5SSQ0	547	22.53	24.77	5254146
A0A5N5SSQ1	1457	22.08	24.06	5254146
A0A5N5SSQ2	590	24.56	27.01	5254146
A0A5N5SSQ3	52	24.25	26.65	5254146
A0A5N5SSQ4	173	21.61	23.35	5254146
A0A5N5SSQ6	232	24.36	27.97	5254146
A0A5N5SSQ7	436	23.94	27.1	5254146
A0A5N5SSQ8	435	23.65	26.37	5254146
A0A5N5SSQ9	455	22.31	24.17	5254146
A0A5N5SSR0	160	24.85	27.48	5254146
A0A5N5SSR1	456	25.74	29.46	5254146
A0A5N5SSR2	198	25.7	27.85	5254146
A0A5N5SSR3	71	25.71	29.23	5254146
A0A5N5SSR4	379	21.29	22.4	5254146
A0A5N5SSR5	766	24.32	26.53	5254146
A0A5N5SSR6	316	23.96	26.56	5254146
A0A5N5SSR7	77	26.88	30.86	5254146
A0A5N5SSR8	394	24.6	27.19	5254146
A0A5N5SSR9	74	21.86	23.52	5254146
A0A5N5SSS0	167	24.31	25.96	5254146
A0A5N5SSS2	75	23.95	26.4	5254146
A0A5N5SSS3	657	24.96	26.54	5254146
A0A5N5SSS4	312	24.4	26.77	5254146
A0A5N5SSS5	71	28.61	32.81	5254146
A0A5N5SSS6	228	22.45	25.33	5254146
A0A5N5SSS7	261	22.54	24.35	5254146
A0A5N5SSS8	757	22.6	24.29	5254146
A0A5N5SSS9	1560	23.63	26.17	5254146
A0A5N5SST0	316	24.93	27.49	5254146
A0A5N5SST1	1533	21.99	24.63	5254146
A0A5N5SST2	562	25.01	28.22	5254146
A0A5N5SST3	1029	24.87	27.85	5254146
A0A5N5SST4	402	23.27	25.54	5254146
A0A5N5SST5	304	23.49	26.15	5254146
A0A5N5SST6	365	24.67	27.53	5254146
A0A5N5SST7	311	24.64	27.64	5254146
A0A5N5SST8	1283	22.2	24.41	5254146
A0A5N5SST9	95	24.19	26.18	5254146
A0A5N5SSU0	347	24.84	27.02	5254146
A0A5N5SSU1	202	22.31	24.75	5254146
A0A5N5SSU2	164	26.69	28.94	5254146
A0A5N5SSU3	223	25.32	27.88	5254146
A0A5N5SSU4	68	26.25	29.31	5254146
A0A5N5SSU5	160	21.98	22.66	5254146
A0A5N5SSU6	462	24.53	27.57	5254146
A0A5N5SSU7	140	24.68	28.33	5254146
A0A5N5SSU8	732	21.54	23.07	5254146
A0A5N5SSU9	600	21.81	23.44	5254146
A0A5N5SSV0	428	21.87	23.57	5254146
A0A5N5SSV1	439	25.14	28.6	5254146
A0A5N5SSV2	271	20.41	21.93	5254146
A0A5N5SSV3	87	24.58	27.08	5254146
A0A5N5SSV4	318	24.57	27.05	5254146
A0A5N5SSV5	123	26.31	30.01	5254146
A0A5N5SSV6	367	25.62	28.45	5254146
A0A5N5SSV7	455	23.59	26.19	5254146
A0A5N5SSV8	754	21.18	23.09	5254146
A0A5N5SSV9	261	24.2	26.82	5254146
A0A5N5SSW0	371	23.29	25.7	5254146
A0A5N5SSW1	156	25.6	27.54	5254146
A0A5N5SSW2	350	24.84	26.8	5254146
A0A5N5SSW3	162	24.52	27.44	5254146
A0A5N5SSW4	81	27.12	30.19	5254146
A0A5N5SSW5	288	21.73	23.35	5254146
A0A5N5SSW6	376	23.81	26.57	5254146
A0A5N5SSW7	103	27.71	31.56	5254146
A0A5N5SSW8	274	24.85	27.67	5254146
A0A5N5SSW9	395	23.01	25.48	5254146
A0A5N5SSX0	87	23.2	26.49	5254146
A0A5N5SSX1	469	25.62	28.81	5254146
A0A5N5SSX2	523	24.12	26.51	5254146
A0A5N5SSX3	111	24.68	26.82	5254146
A0A5N5SSX4	855	22.15	24.28	5254146
A0A5N5SSX5	249	25.2	27.9	5254146
A0A5N5SSX6	291	26.58	29.56	5254146
A0A5N5SSX7	142	21.72	23.83	5254146
A0A5N5SSX8	279	22.86	24.74	5254146
A0A5N5SSX9	124	23.85	27.24	5254146
A0A5N5SSY0	154	21.89	23.96	5254146
A0A5N5SSY1	286	23.66	25.64	5254146
A0A5N5SSY2	1623	22.95	25.12	5254146
A0A5N5SSY3	178	23.66	25.63	5254146
A0A5N5SSY4	167	24.72	27.59	5254146
A0A5N5SSY5	677	23.94	26.43	5254146
A0A5N5SSY6	97	28.21	31.25	5254146
A0A5N5SSY7	229	24.27	26.33	5254146
A0A5N5SSY8	318	21.47	23.11	5254146
A0A5N5SSY9	1461	24.27	26.77	5254146
A0A5N5SSZ0	142	25.46	27.96	5254146
A0A5N5SSZ1	636	23.4	25.48	5254146
A0A5N5SSZ2	197	27.7	30.88	5254146
A0A5N5SSZ3	193	22.96	25.69	5254146
A0A5N5SSZ4	189	25.37	28.28	5254146
A0A5N5SSZ5	59	24.96	28.39	5254146
A0A5N5SSZ6	221	22.42	24.3	5254146
A0A5N5SSZ7	119	25.92	29.66	5254146
A0A5N5SSZ9	122	25.39	28.66	5254146
A0A5N5ST00	150	24.77	26.72	5254146
A0A5N5ST01	198	23.4	26.19	5254146
A0A5N5ST02	1044	22.55	24.98	5254146
A0A5N5ST03	991	22.39	24.47	5254146
A0A5N5ST04	361	21.95	24.69	5254146
A0A5N5ST05	62	26.09	30.15	5254146
A0A5N5ST06	707	25.09	27.33	5254146
A0A5N5ST07	662	24.53	26.57	5254146
A0A5N5ST08	71	20.9	21.65	5254146
A0A5N5ST09	186	24.03	27.32	5254146
A0A5N5ST10	85	25.44	28.28	5254146
A0A5N5ST11	416	23.69	26.84	5254146
A0A5N5ST12	86	27.19	29.71	5254146
A0A5N5ST13	271	23.59	27.26	5254146
A0A5N5ST14	215	24.51	27.06	5254146
A0A5N5ST15	174	23.42	25.63	5254146
A0A5N5ST16	149	25.32	28.33	5254146
A0A5N5ST17	205	24.36	27.43	5254146
A0A5N5ST18	118	21.19	21.69	5254146
A0A5N5ST19	198	23.72	26.04	5254146
A0A5N5ST20	615	22.91	25.14	5254146
A0A5N5ST21	269	26.1	29.39	5254146
A0A5N5ST22	80	25.39	28.72	5254146
A0A5N5ST23	348	23.48	24.88	5254146
A0A5N5ST24	241	23.3	25.23	5254146
A0A5N5ST25	470	24.5	27.78	5254146
A0A5N5ST26	112	23.8	26.16	5254146
A0A5N5ST27	65	27.78	30.87	5254146
A0A5N5ST28	414	22.65	24.83	5254146
A0A5N5ST29	305	26.39	29.52	5254146
A0A5N5ST30	712	22.67	24.98	5254146
A0A5N5ST31	270	23.74	26.75	5254146
A0A5N5ST32	792	22.17	23.3	5254146
A0A5N5ST33	627	24.56	27.22	5254146
A0A5N5ST34	522	23.55	26.35	5254146
A0A5N5ST35	148	24.42	26.35	5254146
A0A5N5ST36	350	23.2	25.96	5254146
A0A5N5ST37	118	24.49	27.97	5254146
A0A5N5ST38	438	26.07	28.47	5254146
A0A5N5ST39	247	23.71	26.23	5254146
A0A5N5ST40	308	25.69	29.32	5254146
A0A5N5ST41	273	24.1	26.45	5254146
A0A5N5ST42	342	22.15	24.01	5254146
A0A5N5ST43	270	23.98	25.81	5254146
A0A5N5ST44	860	24.51	27.77	5254146
A0A5N5ST45	506	24.91	27.79	5254146
A0A5N5ST46	624	21.42	22.46	5254146
A0A5N5ST47	62	22.91	25.53	5254146
A0A5N5ST48	197	20.82	20.94	5254146
A0A5N5ST49	85	24.1	26.64	5254146
A0A5N5ST50	331	22.78	24.74	5254146
A0A5N5ST52	328	25.75	29.07	5254146
A0A5N5ST53	364	24.08	25.78	5254146
A0A5N5ST54	139	25.32	27.93	5254146
A0A5N5ST55	466	25.45	28.03	5254146
A0A5N5ST56	868	23.95	25.45	5254146
A0A5N5ST57	395	23.06	25.55	5254146
A0A5N5ST58	258	25.02	28.07	5254146
A0A5N5ST59	63	23.01	25.98	5254146
A0A5N5ST60	561	23.58	25.6	5254146
A0A5N5ST61	365	23.17	25.79	5254146
A0A5N5ST62	367	23.53	25.77	5254146
A0A5N5ST63	671	22.64	24.5	5254146
A0A5N5ST64	247	26.4	29.52	5254146
A0A5N5ST65	646	23.63	25.61	5254146
A0A5N5ST66	417	24.27	26.89	5254146
A0A5N5ST67	320	25.75	28.41	5254146
A0A5N5ST68	219	24.17	26.32	5254146
A0A5N5ST69	254	24.17	26.23	5254146
A0A5N5ST70	337	24.13	25.04	5254146
A0A5N5ST71	196	21.49	22.83	5254146
A0A5N5ST72	651	22.59	25.02	5254146
A0A5N5ST73	514	21.29	22.72	5254146
A0A5N5ST74	424	24.27	26.6	5254146
A0A5N5ST75	231	23.87	26.53	5254146
A0A5N5ST76	83	24.71	28.13	5254146
A0A5N5ST77	41	23.8	26.38	5254146
A0A5N5ST78	181	26.76	30.55	5254146
A0A5N5ST79	507	23.65	25.98	5254146
A0A5N5ST80	516	24.07	26.25	5254146
A0A5N5ST81	122	23	25.82	5254146
A0A5N5ST82	1239	23.28	25.28	5254146
A0A5N5ST83	211	25.55	28.74	5254146
A0A5N5ST84	188	23.09	25.63	5254146
A0A5N5ST85	279	22.96	24.93	5254146
A0A5N5ST86	82	29.42	31.77	5254146
A0A5N5ST87	204	24.06	26.09	5254146
A0A5N5ST88	241	28.35	32.1	5254146
A0A5N5ST89	693	23.77	26.3	5254146
A0A5N5ST90	434	24.27	27.33	5254146
A0A5N5ST91	460	22.84	25.21	5254146
A0A5N5ST92	68	25.14	26.86	5254146
A0A5N5ST93	469	24.02	26.99	5254146
A0A5N5ST94	120	24.82	27.84	5254146
A0A5N5ST95	728	23.79	26.01	5254146
A0A5N5ST96	86	26.24	30.05	5254146
A0A5N5ST97	104	26.43	29.72	5254146
A0A5N5ST98	306	25.2	28.08	5254146
A0A5N5ST99	233	25.33	27.61	5254146
A0A5N5STA0	311	24.79	27.82	5254146
A0A5N5STA1	437	25.34	28.23	5254146
A0A5N5STA2	175	23.37	25.68	5254146
A0A5N5STA3	78	21.68	23.22	5254146
A0A5N5STA4	146	21.21	22.91	5254146
