Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
B0W7F4	183	24.47	28.42	8207082
B0W7F5	206	23.86	26.21	8207082
B0W7F6	103	25.06	25.4	8207082
B0W7F7	906	25.24	28.39	8207082
B0W7F8	125	25.02	27.93	8207082
B0W7F9	1071	24.53	27.28	8207082
B0W7G0	253	23.2	25.7	8207082
B0W7G1	1321	24.11	26.5	8207082
B0W7G2	255	24.16	26.24	8207082
B0W7G3	250	23.56	25.35	8207082
B0W7G4	129	20.42	22.55	8207082
B0W7G5	195	23.11	24.88	8207082
B0W7G6	206	23.3	25.11	8207082
B0W7G7	656	23.94	26.05	8207082
B0W7G8	143	23.58	25.99	8207082
B0W7G9	687	23.26	25.41	8207082
B0W7H0	533	22.08	23.1	8207082
B0W7H1	964	23.98	25.96	8207082
B0W7H2	144	24.13	25.36	8207082
B0W7H3	206	23.22	25.35	8207082
B0W7H4	489	24.51	26.8	8207082
B0W7H5	401	23.11	25.06	8207082
B0W7H6	686	23.49	26.06	8207082
B0W7H7	850	21.87	24.64	8207082
B0W7H8	308	24.79	26.88	8207082
B0W7H9	405	24.38	26.93	8207082
B0W7I0	419	24.89	27.48	8207082
B0W7I1	402	24.27	28.34	8207082
B0W7I2	265	20.59	22.28	8207082
B0W7I3	645	22.96	24.76	8207082
B0W7I4	267	24	27.21	8207082
B0W7I5	67	21.29	24.32	8207082
B0W7I6	81	23.58	24.46	8207082
B0W7I7	440	23.82	26.53	8207082
B0W7I8	449	23.24	26.04	8207082
B0W7I9	440	23.49	26.36	8207082
B0W7J0	128	23.16	25.96	8207082
B0W7J1	156	20.83	22.27	8207082
B0W7J2	226	22.16	23.89	8207082
B0W7J3	170	21.74	23.71	8207082
B0W7J4	126	24.12	27.29	8207082
B0W7J5	423	24.2	26.97	8207082
B0W7J6	129	23.94	27.34	8207082
B0W7J7	129	24.1	27.37	8207082
B0W7J8	129	23.77	26.51	8207082
B0W7J9	129	23.87	26.98	8207082
B0W7K0	129	23.71	26.72	8207082
B0W7K1	136	23.96	27.11	8207082
B0W7K2	124	23.93	26.73	8207082
B0W7K3	125	23.82	26.9	8207082
B0W7K4	125	23.37	26.16	8207082
B0W7K5	125	23.28	26.04	8207082
B0W7K7	125	23.39	26.11	8207082
B0W7K8	125	23.56	26.71	8207082
B0W7K9	125	23.62	26.44	8207082
B0W7L0	125	25.07	28.6	8207082
B0W7L1	126	23.95	26.38	8207082
B0W7L2	128	22.85	25.28	8207082
B0W7L3	127	23.63	26.71	8207082
B0W7L4	125	23.86	26.8	8207082
B0W7L5	491	21.47	23.1	8207082
B0W7L6	533	23.94	26.64	8207082
B0W7L7	341	24.01	26.22	8207082
B0W7L8	2040	23.62	25.91	8207082
B0W7L9	620	22.66	24.22	8207082
B0W7M0	292	23.51	25.1	8207082
B0W7M1	416	24.7	27.46	8207082
B0W7M2	291	22.9	24.55	8207082
B0W7M3	495	24.63	26.94	8207082
B0W7M4	135	23.32	25.3	8207082
B0W7M5	670	22.38	24.63	8207082
B0W7M7	699	22.53	24.76	8207082
B0W7M8	462	22.93	25.46	8207082
B0W7M9	202	23.09	25.16	8207082
B0W7N0	890	22.8	25.14	8207082
B0W7N1	249	21.23	22.82	8207082
B0W7N2	757	22.76	24.59	8207082
B0W7N3	1253	22.75	24.47	8207082
B0W7N4	91	25.5	26.98	8207082
B0W7N5	239	24.55	27.59	8207082
B0W7N6	168	21.57	23.43	8207082
B0W7N7	170	21.59	23.11	8207082
B0W7N8	941	21.91	23.57	8207082
B0W7N9	245	23.72	25.75	8207082
B0W7P0	292	21.03	23.06	8207082
B0W7P1	85	27.18	30.55	8207082
B0W7P2	511	24.65	27.76	8207082
B0W7P3	58	23.35	26.02	8207082
B0W7P4	372	22.98	25.61	8207082
B0W7P5	119	25.57	28.31	8207082
B0W7P6	2476	22.92	25.7	8207082
B0W7P7	454	24.11	26.85	8207082
B0W7P8	880	22.57	24.82	8207082
B0W7P9	2152	23.03	25.41	8207082
B0W7Q0	259	24.42	26.6	8207082
B0W7Q1	819	22.79	24.59	8207082
B0W7Q2	405	22.78	25.42	8207082
B0W7Q3	138	22.66	26.52	8207082
B0W7Q4	714	23.08	25.54	8207082
B0W7Q5	144	20.86	23.14	8207082
B0W7Q6	1829	23.6	25.5	8207082
B0W7Q7	287	20.99	22.63	8207082
B0W7Q8	722	22.54	24.6	8207082
B0W7Q9	213	23.02	25.28	8207082
B0W7R0	437	21.74	23.64	8207082
B0W7R1	339	23.71	26.16	8207082
B0W7R2	336	26.05	29.3	8207082
B0W7R3	99	21.6	24.29	8207082
B0W7R4	1198	23.05	24.75	8207082
B0W7R5	271	24.13	25.56	8207082
B0W7R6	190	27.27	30.33	8207082
B0W7R7	204	25.5	28.36	8207082
B0W7R8	1099	22.89	25.42	8207082
B0W7R9	249	23.35	25.89	8207082
B0W7S0	155	23.89	25.68	8207082
B0W7S1	490	24.34	27.06	8207082
B0W7S2	626	23.13	24.74	8207082
B0W7S3	2270	23.6	25.7	8207082
B0W7S4	479	23.29	25.77	8207082
B0W7S5	358	23.49	25.76	8207082
B0W7S6	350	24.94	26.81	8207082
B0W7S7	205	25.23	27.5	8207082
B0W7S8	484	23.47	25.33	8207082
B0W7S9	232	21.33	22.73	8207082
B0W7T0	133	22.36	24.12	8207082
B0W7T1	714	22.98	25.1	8207082
B0W7T2	192	21.28	22.33	8207082
B0W7T3	411	24.38	26.87	8207082
B0W7T4	371	24.57	27.27	8207082
B0W7T5	596	22.94	25.35	8207082
B0W7T6	228	23.19	25.65	8207082
B0W7T7	324	21.76	23.93	8207082
B0W7T8	348	21.66	24.05	8207082
B0W7T9	593	22.9	25.45	8207082
B0W7U0	578	23.01	25.55	8207082
B0W7U1	1340	23.16	25.36	8207082
B0W7U2	464	25.3	28.12	8207082
B0W7U3	2081	24.19	26.7	8207082
B0W7U4	186	22.28	24.19	8207082
B0W7U5	650	21.99	22.82	8207082
B0W7U6	269	22.96	24.9	8207082
B0W7U7	844	22.24	24.54	8207082
B0W7U8	650	22.47	24.01	8207082
B0W7U9	250	22.46	25.49	8207082
B0W7V0	213	23.49	25.17	8207082
B0W7V1	380	21.85	23.98	8207082
B0W7V2	1283	23.86	26.2	8207082
B0W7V3	578	22.7	25.08	8207082
B0W7V4	408	23.31	25.79	8207082
B0W7V5	379	23.72	25.93	8207082
B0W7V6	337	22.34	24.39	8207082
B0W7V7	442	20.68	22.55	8207082
B0W7V8	403	22.86	24.72	8207082
B0W7V9	65	24.91	26.63	8207082
B0W7W0	856	21.44	21.89	8207082
B0W7W1	1079	20.35	21.74	8207082
B0W7W2	252	21	22.73	8207082
B0W7W3	524	24.07	26.49	8207082
B0W7W4	149	21.91	23.79	8207082
B0W7W5	121	24.07	27.03	8207082
B0W7W6	887	21.52	23.64	8207082
B0W7W7	313	23.33	26.43	8207082
B0W7W8	221	21.96	24.29	8207082
B0W7W9	306	24.01	26.02	8207082
B0W7X0	105	21.26	23.72	8207082
B0W7X1	175	24.48	26.14	8207082
B0W7X2	492	24.76	27.22	8207082
B0W7X3	2568	23.47	25.72	8207082
B0W7X4	840	23.77	25.38	8207082
B0W7X5	251	24.81	25.86	8207082
B0W7X6	1917	23.49	25.42	8207082
B0W7X7	496	21.47	22.37	8207082
B0W7X8	408	23.46	25.82	8207082
B0W7X9	622	23.17	24.53	8207082
B0W7Y0	498	19.91	21.66	8207082
B0W7Y1	805	24.03	26.18	8207082
B0W7Y2	437	22.77	24.6	8207082
B0W7Y3	117	22.92	24.94	8207082
B0W7Y4	279	24.05	26.41	8207082
B0W7Y5	311	24.11	26.6	8207082
B0W7Y6	489	25.24	27.97	8207082
B0W7Y7	487	25.13	27.92	8207082
B0W7Y8	489	25.04	27.92	8207082
B0W7Y9	494	24.92	27.7	8207082
B0W7Z0	145	24.79	26.13	8207082
B0W7Z1	323	22.46	23.85	8207082
B0W7Z2	751	24.03	26.1	8207082
B0W7Z3	485	24.36	26.04	8207082
B0W7Z4	275	21.85	23.62	8207082
B0W7Z5	410	24.26	26.41	8207082
B0W7Z6	412	24.44	26.66	8207082
B0W7Z7	220	23.39	26.52	8207082
B0W7Z8	549	23.68	24.62	8207082
B0W7Z9	621	19.78	21.01	8207082
B0W800	489	25.62	28.38	8207082
B0W801	787	21.62	22.02	8207082
B0W802	317	24.02	26.54	8207082
B0W803	312	23.94	26.12	8207082
B0W804	319	24.11	26.39	8207082
B0W805	318	24.29	26.73	8207082
B0W806	320	23.97	26.32	8207082
B0W807	325	24.53	27.08	8207082
B0W808	323	24.66	27.31	8207082
B0W809	68	23.35	26.03	8207082
B0W810	196	23.82	26.24	8207082
B0W811	113	22.41	23.77	8207082
B0W814	838	22.32	23.34	8207082
B0W815	275	25.01	27.01	8207082
B0W816	1313	23.22	25.73	8207082
B0W817	161	23.27	25.74	8207082
B0W818	156	23.97	26.48	8207082
B0W819	159	24.01	25.73	8207082
B0W820	204	21.96	23.51	8207082
B0W821	569	24.75	27.36	8207082
B0W822	477	25.05	27.51	8207082
B0W823	1670	22.29	24.29	8207082
B0W824	501	24.76	28.33	8207082
B0W825	126	24.2	25.4	8207082
B0W826	334	19.05	20.15	8207082
B0W827	547	24.24	26.78	8207082
B0W828	167	23.02	24.27	8207082
B0W829	477	22.69	24.75	8207082
B0W831	371	21.56	23.38	8207082
B0W832	73	22.41	24.97	8207082
B0W833	288	21.57	23.57	8207082
B0W834	613	23.48	24.93	8207082
B0W835	194	24.94	26.71	8207082
B0W836	333	24.09	26.9	8207082
B0W837	577	24.16	25.53	8207082
B0W839	304	22.57	24.29	8207082
B0W840	994	23.39	26.29	8207082
B0W841	257	23.42	25.48	8207082
B0W842	198	22.57	24.7	8207082
B0W843	213	22.56	24.69	8207082
B0W844	169	23.94	25.94	8207082
B0W845	782	17.92	19.5	8207082
B0W846	227	23.96	26.14	8207082
B0W847	1166	23.65	26.11	8207082
B0W848	1026	20.69	22.13	8207082
B0W849	295	24.4	25.94	8207082
B0W850	479	23.7	26.07	8207082
B0W851	365	23.63	26.15	8207082
B0W852	138	23.35	26.35	8207082
B0W853	321	24.82	27.45	8207082
B0W854	328	24.92	27.64	8207082
B0W855	2061	21.59	22.98	8207082
B0W856	240	21.93	23.04	8207082
B0W857	95	26.11	28.61	8207082
B0W858	69	23.17	24.51	8207082
B0W859	247	22.19	23.85	8207082
B0W860	66	24.44	27.33	8207082
B0W861	316	21.04	22.38	8207082
B0W862	331	23.3	24.47	8207082
B0W863	177	23.92	27.31	8207082
B0W864	453	24.99	27.22	8207082
B0W865	243	26.21	29.26	8207082
B0W866	194	20.81	22.73	8207082
B0W867	819	19.49	21.26	8207082
B0W868	389	23.18	25.15	8207082
B0W869	224	21.81	23.48	8207082
B0W870	83	23.66	25.89	8207082
B0W871	263	24.54	26.78	8207082
B0W872	269	22.82	23.76	8207082
B0W873	258	21.51	22.19	8207082
B0W874	701	21.57	24.6	8207082
B0W875	192	21.31	24.35	8207082
B0W876	185	22.7	24.51	8207082
B0W877	377	23.75	25.43	8207082
B0W878	190	23.27	26.08	8207082
B0W879	161	25.94	25.41	8207082
B0W880	157	26.11	25.32	8207082
B0W881	65	24.3	26.9	8207082
B0W882	79	24.1	27.45	8207082
B0W883	86	22.96	24.22	8207082
B0W884	106	24.04	25.88	8207082
B0W885	122	24.28	25.06	8207082
B0W886	89	24.93	27.1	8207082
B0W887	110	23.48	25.39	8207082
B0W888	199	24.2	25.47	8207082
B0W889	133	24.71	26.74	8207082
B0W890	106	25.95	26.94	8207082
B0W891	168	24.26	26.38	8207082
B0W895	104	24.91	26.17	8207082
B0W896	104	25	26.25	8207082
B0W899	102	25	26.14	8207082
B0W8A0	104	25.16	26.29	8207082
B0W8A1	104	25.16	26.29	8207082
B0W8A2	104	24.93	26.19	8207082
B0W8A3	104	25.27	26.43	8207082
B0W8A4	104	25.24	26.55	8207082
B0W8A5	104	24.98	26.31	8207082
B0W8A6	236	22.7	24.41	8207082
B0W8A7	581	23.88	26.37	8207082
B0W8A8	572	23.9	26.38	8207082
B0W8A9	570	23.98	26.22	8207082
B0W8B0	678	25.98	29.09	8207082
B0W8B1	429	21.53	22.41	8207082
B0W8B2	727	23.5	26.14	8207082
B0W8B5	188	23.97	25.89	8207082
B0W8B6	140	23.71	25.76	8207082
B0W8B7	177	22.6	25.84	8207082
B0W8B8	239	23.24	24.97	8207082
B0W8B9	255	23.48	25.5	8207082
B0W8C0	256	23.48	25.45	8207082
B0W8C1	205	22.42	24.71	8207082
B0W8C2	329	22.25	24.68	8207082
B0W8C3	363	22.13	24.55	8207082
B0W8C4	200	23.28	25.78	8207082
B0W8C5	731	23.35	25.74	8207082
B0W8C6	495	22.67	24.27	8207082
B0W8C7	453	24.17	25.72	8207082
B0W8C8	617	22.56	24.62	8207082
B0W8C9	390	22.48	23.32	8207082
B0W8D0	542	22.33	23.38	8207082
B0W8D1	345	20.15	20.33	8207082
B0W8D2	783	22.64	24.51	8207082
B0W8D3	131	22.48	23.95	8207082
B0W8D4	969	21.97	23.79	8207082
B0W8D5	306	21.05	22.36	8207082
B0W8D6	344	21.75	24.28	8207082
B0W8D7	382	20.14	21.18	8207082
B0W8D8	136	22.82	23.85	8207082
B0W8D9	137	25.04	27.11	8207082
B0W8E0	249	22.59	24.32	8207082
B0W8E1	717	23.57	25.57	8207082
B0W8E2	548	24.08	26.31	8207082
B0W8E3	582	24.39	26.48	8207082
B0W8E4	706	23.18	24.66	8207082
B0W8E5	1154	23.1	24.42	8207082
B0W8E6	398	23.08	24.49	8207082
B0W8E7	687	22.94	24.12	8207082
B0W8E8	628	24.11	25.7	8207082
B0W8E9	271	23.45	24.78	8207082
B0W8F0	556	23.88	25.85	8207082
B0W8F1	747	21.6	23.17	8207082
B0W8F2	263	23.34	23.91	8207082
B0W8F3	717	25.14	28.34	8207082
B0W8F4	612	21.14	22.12	8207082
B0W8F5	179	23.5	24.25	8207082
B0W8F6	377	25.87	28.93	8207082
B0W8F7	397	24.22	26.5	8207082
B0W8F8	242	25.25	25.96	8207082
B0W8F9	228	24.87	27.5	8207082
B0W8G1	526	21.1	22.84	8207082
B0W8G2	119	24.83	27.45	8207082
B0W8G3	165	24.05	25.48	8207082
B0W8G5	223	25.54	27.65	8207082
B0W8G6	833	25.16	27.77	8207082
B0W8G7	305	22.12	24.03	8207082
B0W8G8	246	24.92	27.06	8207082
B0W8G9	138	24.9	25.5	8207082
B0W8H0	424	21.73	23.05	8207082
B0W8H1	416	23.96	26.54	8207082
B0W8H2	429	22.95	25	8207082
B0W8H3	320	22.2	23.86	8207082
B0W8H4	214	24.34	26.95	8207082
B0W8H5	85	23.48	26	8207082
B0W8H6	379	20.08	22.72	8207082
B0W8H7	103	25.95	28.37	8207082
B0W8H8	1759	21.99	23.92	8207082
B0W8H9	1000	23.57	25.55	8207082
B0W8I0	1011	21.84	24.08	8207082
B0W8I1	456	22.47	24.88	8207082
B0W8I2	601	23.6	26.11	8207082
B0W8I3	351	24.4	26.3	8207082
B0W8I4	244	22.64	24.54	8207082
B0W8I5	1216	23.58	25.91	8207082
B0W8I6	667	23.69	26.14	8207082
B0W8I7	500	23.09	24.93	8207082
B0W8I8	326	23.29	25.51	8207082
B0W8I9	145	21.36	22.93	8207082
B0W8J0	562	23.8	25.97	8207082
B0W8J1	1451	21.46	23.6	8207082
B0W8J2	1138	21.88	23.31	8207082
B0W8J3	96	23.6	24.94	8207082
B0W8J4	468	22	24.35	8207082
B0W8J5	385	22.74	25.02	8207082
B0W8J6	397	24.59	27	8207082
B0W8J7	1065	22.4	25.35	8207082
B0W8J8	552	23.52	25.41	8207082
B0W8J9	480	24.48	27.15	8207082
B0W8K0	60	20.43	21.87	8207082
B0W8K1	511	23.04	25.5	8207082
B0W8K2	1145	24.27	26.62	8207082
B0W8K3	1093	23.82	26.31	8207082
B0W8K4	747	21.39	22.88	8207082
B0W8K5	336	23.41	25.6	8207082
B0W8K6	162	23.86	26.56	8207082
B0W8K7	157	20.85	22.75	8207082
B0W8K8	235	22.74	25.16	8207082
B0W8K9	150	21.98	23.56	8207082
B0W8L0	202	22.82	24.85	8207082
B0W8L1	215	23.19	25.37	8207082
B0W8L2	105	22.89	25.41	8207082
B0W8L3	476	24.86	28.49	8207082
B0W8L4	183	22.71	24.83	8207082
B0W8L5	172	20.26	21.62	8207082
B0W8L6	67	22.44	24.19	8207082
B0W8L7	215	23.21	25.64	8207082
B0W8L8	342	22.89	25.87	8207082
B0W8L9	474	24.16	26.98	8207082
B0W8M0	209	24.45	27.68	8207082
B0W8M1	178	22.88	24.43	8207082
B0W8M2	956	23.06	25.73	8207082
B0W8M3	241	22.81	25.27	8207082
B0W8M5	401	23.4	26.21	8207082
B0W8M6	393	22.86	25.04	8207082
B0W8M7	225	22.63	25.58	8207082
B0W8M8	611	24.81	27.22	8207082
B0W8M9	419	24.71	27.48	8207082
B0W8N0	650	24.73	27.48	8207082
B0W8N1	685	23.92	26.11	8207082
B0W8N2	119	22.87	25.13	8207082
B0W8N3	180	24.26	26.99	8207082
B0W8N4	638	22.98	25.63	8207082
B0W8N5	175	26.43	29.42	8207082
B0W8N6	799	26.96	30.32	8207082
B0W8N7	820	21.73	23.74	8207082
B0W8N8	254	23.83	26.52	8207082
B0W8N9	332	24.37	27.13	8207082
B0W8P0	1174	20.67	22.25	8207082
B0W8P1	733	24.84	27.82	8207082
B0W8P2	357	23.94	25.68	8207082
B0W8P3	389	24.63	27.33	8207082
B0W8P4	332	21.6	23.39	8207082
B0W8P5	504	22.75	25.51	8207082
B0W8P6	280	25.11	27.14	8207082
B0W8P7	212	25.71	28.34	8207082
B0W8P8	574	22.02	24.8	8207082
B0W8P9	342	23.85	25.8	8207082
B0W8Q0	170	21.01	23.31	8207082
B0W8Q1	349	23.91	25.77	8207082
B0W8Q2	129	22.89	24.75	8207082
B0W8Q3	136	23.06	24.08	8207082
B0W8Q4	139	23.2	25.05	8207082
B0W8Q5	139	23.56	25.17	8207082
B0W8Q6	152	23.04	24.62	8207082
B0W8Q7	152	23.04	24.59	8207082
B0W8Q8	160	20.92	23.17	8207082
B0W8Q9	168	21.05	23.32	8207082
B0W8R0	168	21.03	23.33	8207082
B0W8R1	126	22.28	24.92	8207082
B0W8R2	126	22.24	24.76	8207082
B0W8R3	126	22.23	24.74	8207082
B0W8R4	126	22.26	24.81	8207082
B0W8R5	177	24.06	26.77	8207082
B0W8R6	124	22.62	25.31	8207082
B0W8R7	135	21.73	23.98	8207082
B0W8R8	572	26.4	29.72	8207082
B0W8R9	2243	23.32	26.04	8207082
B0W8S0	2242	23.39	25.9	8207082
B0W8S1	851	23.32	25.66	8207082
B0W8S2	282	24.57	27.04	8207082
B0W8S3	1620	24.15	26.87	8207082
B0W8S4	674	23.59	26.02	8207082
B0W8S5	1282	21.54	23.4	8207082
B0W8S6	184	23.77	26.63	8207082
B0W8S7	150	26.84	30.09	8207082
B0W8S8	430	23.61	25.82	8207082
B0W8S9	301	22.7	25.03	8207082
B0W8T0	34	22.97	25.74	8207082
B0W8T1	5423	20.64	21.75	8207082
B0W8T2	609	22.97	24.49	8207082
B0W8T3	952	22.05	23.91	8207082
B0W8T4	1561	21.63	23.18	8207082
B0W8T5	394	24.85	27.7	8207082
B0W8T6	487	24.92	28.16	8207082
B0W8T7	112	26.57	30.67	8207082
B0W8T8	561	23.98	26.51	8207082
B0W8T9	209	22.97	25.07	8207082
B0W8U0	269	26.1	28.22	8207082
B0W8U1	642	21.69	22.36	8207082
B0W8U2	134	23.74	25.31	8207082
B0W8U3	295	23.13	24.94	8207082
B0W8U4	141	24.79	26.66	8207082
B0W8U5	890	23.64	25.57	8207082
B0W8U6	413	23.13	24.76	8207082
B0W8U7	345	23.07	25.32	8207082
B0W8U8	917	23.33	25.21	8207082
B0W8U9	734	24.26	26.72	8207082
B0W8V0	480	23.22	25.42	8207082
B0W8V1	489	24.03	26.28	8207082
B0W8V2	373	23.83	26.37	8207082
B0W8V3	247	23.63	25.52	8207082
B0W8V4	107	23.74	26.48	8207082
B0W8V5	327	25.04	27.44	8207082
B0W8V6	329	24.21	26.71	8207082
B0W8V7	536	23.41	26.17	8207082
B0W8V8	300	22.46	24.12	8207082
B0W8V9	277	22.96	25.58	8207082
B0W8W0	231	24.29	26.93	8207082
B0W8W1	355	22.8	24.48	8207082
B0W8W2	391	23.12	24.57	8207082
B0W8W3	289	23.55	26.14	8207082
B0W8W4	532	22.71	25.23	8207082
B0W8W5	1664	19.61	21.38	8207082
B0W8W6	434	23.08	25.16	8207082
B0W8W7	181	23.36	24.24	8207082
B0W8W8	532	22.28	24.77	8207082
B0W8W9	224	26.12	29.53	8207082
B0W8X0	2632	21.6	23.71	8207082
B0W8X1	650	22.21	23.58	8207082
B0W8X2	135	23.55	25.61	8207082
B0W8X3	143	23.23	25.3	8207082
B0W8X4	143	23.32	25.51	8207082
B0W8X5	143	23.04	25.14	8207082
B0W8X6	135	23.43	25.51	8207082
B0W8X7	143	23.05	25.2	8207082
B0W8X8	143	23.23	25.3	8207082
B0W8X9	135	23.75	25.82	8207082
B0W8Y1	856	21.74	23.5	8207082
B0W8Y2	326	24.47	27.07	8207082
B0W8Y3	561	23.71	25.44	8207082
B0W8Y4	282	25.14	27.12	8207082
B0W8Y5	167	21.41	22.47	8207082
B0W8Y6	389	22.07	23.67	8207082
B0W8Y7	201	23.57	26.02	8207082
B0W8Y8	180	24.08	25.46	8207082
B0W8Y9	236	23.46	25.71	8207082
B0W8Z0	155	25.05	28.55	8207082
B0W8Z1	155	25.1	28.57	8207082
B0W8Z2	162	25.45	29	8207082
B0W8Z3	163	25.2	28.58	8207082
B0W8Z4	127	19.66	21.33	8207082
B0W8Z5	162	24.8	28.27	8207082
B0W8Z6	104	22.42	23.69	8207082
B0W8Z7	172	24.27	27.08	8207082
B0W8Z8	177	23.95	26.62	8207082
B0W8Z9	143	21.7	23.36	8207082
B0W900	127	22.8	24.22	8207082
B0W901	123	23.81	26.93	8207082
B0W902	129	22.84	24.58	8207082
B0W903	448	21.94	23.14	8207082
B0W905	401	23.26	25.13	8207082
B0W906	496	23.14	25.54	8207082
B0W907	423	23.76	26.54	8207082
B0W908	332	22.9	25.59	8207082
B0W909	1251	23.35	25.8	8207082
B0W910	1072	20.99	22.16	8207082
B0W911	1313	22.33	24.36	8207082
B0W912	879	23.71	25.86	8207082
B0W913	648	20.42	21.59	8207082
B0W914	107	21.7	23.58	8207082
B0W915	191	25.54	27.48	8207082
B0W916	194	24.43	26.95	8207082
B0W917	1920	22.21	24.41	8207082
B0W918	489	22.78	25.58	8207082
B0W919	56	23.23	25.59	8207082
B0W920	205	24.33	27.17	8207082
B0W921	326	25.26	26.9	8207082
B0W922	479	26.13	29.17	8207082
B0W923	224	28.5	31.47	8207082
B0W924	235	24.18	27.53	8207082
B0W925	1221	24	25.87	8207082
B0W926	249	22.09	23.44	8207082
B0W927	329	21.56	24.5	8207082
B0W928	1187	24.19	26.4	8207082
B0W929	601	21.72	23.36	8207082
B0W930	734	20.06	21.09	8207082
B0W931	292	23.73	25.08	8207082
B0W932	229	23.38	24.84	8207082
B0W933	1251	22.05	23.97	8207082
B0W934	657	22.07	24.58	8207082
B0W935	2176	20.8	21.8	8207082
B0W936	547	24.04	26.72	8207082
B0W937	163	23.39	24.94	8207082
B0W938	789	25.94	29	8207082
B0W939	160	24.35	26.1	8207082
B0W940	165	23.27	25.88	8207082
B0W941	542	22.6	24.4	8207082
B0W942	302	22.03	23.99	8207082
B0W943	109	22.2	23.94	8207082
B0W944	333	23.49	24.58	8207082
B0W945	157	21.88	23.21	8207082
B0W946	807	21.01	22.73	8207082
B0W947	199	21.33	22.53	8207082
B0W948	342	23.75	25.1	8207082
B0W949	184	23.8	26.54	8207082
B0W950	109	25.13	27.24	8207082
B0W951	831	23.02	25.5	8207082
B0W952	568	23.18	25.14	8207082
B0W953	611	22.59	24.55	8207082
B0W954	412	24.59	26.56	8207082
B0W955	368	23.86	25.83	8207082
B0W956	1087	25.25	27.95	8207082
B0W957	501	24.91	28.01	8207082
B0W958	294	24.67	27.35	8207082
B0W959	503	24.4	27.14	8207082
B0W960	559	25.49	28.09	8207082
B0W961	633	24.48	26.66	8207082
B0W962	330	24.52	26.8	8207082
B0W963	76	23.28	25.89	8207082
B0W964	250	23.59	25.99	8207082
B0W965	251	23.16	25.52	8207082
B0W966	1899	23.16	25.56	8207082
B0W967	386	23.59	26.02	8207082
B0W968	411	23.06	25.02	8207082
B0W969	317	25.49	29.15	8207082
B0W970	250	22.77	25.19	8207082
B0W971	403	22.16	23.78	8207082
B0W972	154	22.89	25.19	8207082
B0W973	1065	22.57	24.77	8207082
B0W974	519	24.35	26.51	8207082
B0W975	798	23.44	24.9	8207082
B0W976	307	25.54	27.44	8207082
B0W977	899	21.77	23.51	8207082
B0W978	2301	20.4	21.96	8207082
B0W979	382	19.17	19.47	8207082
B0W980	296	21.86	23.6	8207082
B0W981	394	22.5	23.99	8207082
B0W982	323	23.21	25.58	8207082
B0W983	1124	21.32	23.14	8207082
B0W984	479	25.41	28.84	8207082
B0W985	168	23.6	25.78	8207082
B0W986	500	25.84	29.07	8207082
B0W987	693	22.06	24.16	8207082
B0W988	505	22.04	24.14	8207082
B0W989	1081	23.43	25.66	8207082
B0W990	239	26.26	28.96	8207082
B0W991	171	24.22	27.24	8207082
B0W992	727	23.26	25.43	8207082
B0W993	832	20.6	21.59	8207082
B0W994	238	24.19	26.36	8207082
B0W995	494	24.84	28.03	8207082
B0W996	385	24.14	26.6	8207082
B0W997	393	24.28	26.65	8207082
B0W998	386	24.17	27.05	8207082
B0W999	214	23.1	25.66	8207082
B0W9A0	415	23.35	24.41	8207082
B0W9A2	268	23.59	25.49	8207082
B0W9A3	344	23.17	24.96	8207082
B0W9A4	304	24.84	27.12	8207082
B0W9A5	437	24.82	27.59	8207082
B0W9A6	363	22.64	24.84	8207082
B0W9A7	334	23.75	25.79	8207082
B0W9A8	282	23.26	25.58	8207082
B0W9A9	181	25.44	29.05	8207082
B0W9B0	838	25.23	28.6	8207082
B0W9B1	308	23.49	25.65	8207082
B0W9B2	244	21.9	22.96	8207082
B0W9B3	54	20.12	20.25	8207082
B0W9B4	458	22.9	25.45	8207082
B0W9B5	378	24.8	27.42	8207082
B0W9B6	113	22.94	24.82	8207082
B0W9B7	597	24.17	25.11	8207082
B0W9B8	415	24.5	26.76	8207082
B0W9B9	230	23.09	25.03	8207082
B0W9C0	236	24.18	25.95	8207082
B0W9C1	573	24.19	27.38	8207082
B0W9C2	313	22.59	24.28	8207082
B0W9C3	634	22.84	24.4	8207082
B0W9C4	123	25.07	27.61	8207082
B0W9C6	566	23.97	25.29	8207082
B0W9C7	542	22.5	24.53	8207082
B0W9C8	722	22.54	24.86	8207082
B0W9C9	805	25.56	27.95	8207082
B0W9D0	823	23.79	25.86	8207082
B0W9D1	363	23.89	26.24	8207082
B0W9D2	530	22.32	24.28	8207082
B0W9D3	330	23.48	25.02	8207082
B0W9D4	110	22.82	25	8207082
B0W9D5	390	23.14	25.08	8207082
B0W9D6	824	22.2	24.16	8207082
B0W9D7	691	23.4	25.5	8207082
B0W9D8	240	23.8	25.7	8207082
B0W9D9	696	23.63	26.1	8207082
B0W9E0	808	22.09	24.07	8207082
B0W9E1	200	24.24	26.93	8207082
B0W9E2	323	24.03	26.28	8207082
B0W9E3	556	21.63	23.29	8207082
B0W9E4	1972	23.22	25.78	8207082
B0W9E5	175	23.09	25.96	8207082
B0W9E6	203	25.31	27.36	8207082
B0W9E8	492	23.52	24.31	8207082
B0W9E9	386	23.48	25.74	8207082
B0W9F0	366	23.82	25.78	8207082
B0W9F1	194	23.86	25.59	8207082
