Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
MCINX000673-PA	469	26.01	29.3	5312437
MCINX008327-PA	493	25.2	27.92	5312437
MCINX002829-PA	70	23.25	25.71	5312437
MCINX008620-PA	364	21.31	23.38	5312437
MCINX000985-PA	315	24.57	27.01	5312437
MCINX015272-PA	346	25.52	28.15	5312437
MCINX014507-PA	254	22.87	24.87	5312437
MCINX002863-PA	126	21.39	22.95	5312437
MCINX014435-PA	180	24.09	26.92	5312437
MCINX014979-PA	160	22.08	26.23	5312437
MCINX009429-PA	244	22.5	25	5312437
MCINX012136-PA	326	22.48	24.44	5312437
MCINX014087-PA	87	24.88	28.12	5312437
MCINX011183-PA	459	22.02	23.52	5312437
MCINX009526-PA	604	24.64	26.6	5312437
MCINX012687-PA	739	23.23	26.04	5312437
MCINX014157-PA	298	23.95	26.74	5312437
MCINX004638-PA	640	25.73	27.84	5312437
MCINX001478-PA	541	24.63	27.6	5312437
MCINX011461-PA	112	25.2	27.92	5312437
MCINX008780-PA	620	21.64	22.2	5312437
MCINX005710-PA	128	22.8	25.42	5312437
MCINX014030-PA	154	21.39	24.47	5312437
MCINX007659-PA	146	25.6	27.55	5312437
MCINX015037-PA	562	24.56	27.55	5312437
MCINX013074-PA	304	24.8	27.18	5312437
MCINX012736-PA	154	23.07	24.75	5312437
MCINX003055-PA	135	22.14	24.56	5312437
MCINX015535-PA	216	25.7	27.81	5312437
MCINX000684-PA	1626	22.09	23.65	5312437
MCINX007350-PA	160	20.3	22.41	5312437
MCINX016141-PA	408	22.55	23.54	5312437
MCINX005058-PA	260	23.5	25.75	5312437
MCINX005939-PA	279	23.8	26.47	5312437
MCINX015550-PA	84	25.99	28.85	5312437
MCINX010506-PA	210	23.36	26.11	5312437
MCINX016369-PA	92	25.97	28.89	5312437
MCINX014874-PA	394	24.82	28.07	5312437
MCINX010684-PA	72	26.96	30.69	5312437
MCINX015602-PA	463	21.67	23.98	5312437
MCINX010539-PA	363	23.83	26.55	5312437
MCINX010385-PA	117	26.23	28.58	5312437
MCINX012961-PA	141	23.03	25.35	5312437
MCINX007133-PA	75	26.41	29.6	5312437
MCINX015632-PA	134	25.48	28.35	5312437
MCINX014872-PA	13090	22.38	24.31	5312437
MCINX002788-PA	121	25.69	28.64	5312437
MCINX007174-PA	108	22.85	25.02	5312437
MCINX007353-PA	133	22.62	24.7	5312437
MCINX004501-PA	96	24.51	28.08	5312437
MCINX014189-PA	264	24.66	27.31	5312437
MCINX013978-PA	177	23.06	26.71	5312437
MCINX015340-PA	484	23.45	25.9	5312437
MCINX011355-PA	127	25.11	26.29	5312437
MCINX003454-PA	194	24.95	26.81	5312437
MCINX002780-PA	237	26.85	30.16	5312437
MCINX000283-PA	357	25.16	27.72	5312437
MCINX013594-PA	243	23.52	24.87	5312437
MCINX001329-PA	264	23.65	25.95	5312437
MCINX010600-PA	425	24.8	28.12	5312437
MCINX006700-PA	157	25.8	28.42	5312437
MCINX003225-PA	332	24.84	27.44	5312437
MCINX001263-PA	486	23.39	25.63	5312437
MCINX007540-PA	221	20.56	22.62	5312437
MCINX003194-PA	35	22.58	21.64	5312437
MCINX005026-PA	176	25.04	28.05	5312437
MCINX015246-PA	374	23.19	25.68	5312437
MCINX008608-PA	259	24.1	25.2	5312437
MCINX005476-PA	110	26.16	28.77	5312437
MCINX002753-PA	473	25.24	27.77	5312437
MCINX006134-PA	78	21.6	24.57	5312437
MCINX009636-PA	79	26.52	29.22	5312437
MCINX013383-PA	307	24.35	26.08	5312437
MCINX002516-PA	217	25.6	26.55	5312437
MCINX006800-PA	369	21.22	22.97	5312437
MCINX014016-PA	80	24.26	26.61	5312437
MCINX001518-PA	113	19.12	21.41	5312437
MCINX003945-PA	27	23.86	24.72	5312437
MCINX006038-PA	145	24.97	28.26	5312437
MCINX009363-PA	267	25.84	29.04	5312437
MCINX007579-PA	159	25.41	27.51	5312437
MCINX002226-PA	110	21.75	24.7	5312437
MCINX009215-PA	305	24.82	27.9	5312437
MCINX009987-PA	105	24.43	27.98	5312437
MCINX009568-PA	95	23.32	25.21	5312437
MCINX011927-PA	301	23.29	25.27	5312437
MCINX011252-PA	85	23.22	25.58	5312437
MCINX008756-PA	133	26.87	30.42	5312437
MCINX015712-PA	189	21.9	23.91	5312437
MCINX016478-PA	166	24.82	27.02	5312437
MCINX001628-PA	64	29.02	32.96	5312437
MCINX006739-PA	998	24.1	26.45	5312437
MCINX011593-PA	430	23.98	26.47	5312437
MCINX004757-PA	459	23.05	25.42	5312437
MCINX014565-PA	75	20.78	22.06	5312437
MCINX005903-PA	463	22.43	24.6	5312437
MCINX009848-PA	262	24.22	27.14	5312437
MCINX011192-PA	256	26.03	28.99	5312437
MCINX000998-PA	73	25.61	29.4	5312437
MCINX014282-PA	124	24.31	26.74	5312437
MCINX016199-PA	405	20.93	23.25	5312437
MCINX002529-PA	269	23.54	25.51	5312437
MCINX009148-PA	186	25.24	27.15	5312437
MCINX013331-PA	247	22.45	24.89	5312437
MCINX000469-PA	145	22.56	22.82	5312437
MCINX007702-PA	410	24.54	27.25	5312437
MCINX005759-PA	136	23.57	25.56	5312437
MCINX013696-PA	313	26.95	30.33	5312437
MCINX007482-PA	193	23.73	26.41	5312437
MCINX004713-PA	118	24.83	26.83	5312437
MCINX006892-PA	169	22.73	24.99	5312437
MCINX004217-PA	46	22.94	24.59	5312437
MCINX012980-PA	706	22.27	23.84	5312437
MCINX016058-PA	625	23.73	25.72	5312437
MCINX008423-PA	133	25.48	28.71	5312437
MCINX000400-PA	123	24.38	27.47	5312437
MCINX015826-PA	336	24.67	27.85	5312437
MCINX006507-PA	1397	22.34	24.09	5312437
MCINX002652-PA	291	24.57	28.26	5312437
MCINX007529-PA	251	24.17	26.5	5312437
MCINX015947-PA	127	24.26	25.4	5312437
MCINX006481-PA	60	25.93	29.8	5312437
MCINX003618-PA	240	24.13	26.32	5312437
MCINX003472-PA	381	22.46	24.65	5312437
MCINX011957-PA	74	24.25	27.84	5312437
MCINX007018-PA	387	23.51	25.9	5312437
MCINX011766-PA	385	23.66	26.13	5312437
MCINX014333-PA	110	22.59	24.5	5312437
MCINX008185-PA	132	25.73	29.16	5312437
MCINX003202-PA	297	20.81	22.23	5312437
MCINX011939-PA	260	23.62	25.53	5312437
MCINX004982-PA	519	24.36	26.94	5312437
MCINX001291-PA	261	24.07	26.62	5312437
MCINX016147-PA	99	24.72	27.08	5312437
MCINX002423-PA	272	25.17	28.1	5312437
MCINX016467-PA	319	25.16	26.74	5312437
MCINX005987-PA	110	24.08	25.45	5312437
MCINX007332-PA	164	23.13	24.43	5312437
MCINX009024-PA	272	22.35	24.75	5312437
MCINX003071-PA	348	24.96	26.99	5312437
MCINX010974-PA	645	24.1	26.64	5312437
MCINX003926-PA	184	23.33	26.58	5312437
MCINX015398-PA	119	24.1	26.4	5312437
MCINX015081-PA	331	22.64	23.69	5312437
MCINX011600-PA	528	22.94	25.29	5312437
MCINX006816-PA	86	20.5	22.47	5312437
MCINX009415-PA	496	27.03	30.58	5312437
MCINX004950-PA	354	22.68	24.28	5312437
MCINX006861-PA	69	25.16	27.63	5312437
MCINX001024-PA	154	22.74	25.17	5312437
MCINX001038-PA	1528	22.49	24.28	5312437
MCINX008042-PA	308	22.76	25.31	5312437
MCINX016346-PA	1507	21.84	23.91	5312437
MCINX005764-PA	163	25.14	26.37	5312437
MCINX013854-PA	126	21.5	23.29	5312437
MCINX010054-PA	414	22.29	24.43	5312437
MCINX002085-PA	193	24.3	26.23	5312437
MCINX014198-PA	670	23.88	26.66	5312437
MCINX015841-PA	143	24.18	25.75	5312437
MCINX005896-PA	483	24.77	28.29	5312437
MCINX000818-PA	175	23.74	26.95	5312437
MCINX014496-PA	118	21.91	22.25	5312437
MCINX014144-PA	85	23	25.66	5312437
MCINX000750-PA	243	24.61	27.71	5312437
MCINX001062-PA	134	24.76	27.66	5312437
MCINX015484-PA	65	23.95	26.2	5312437
MCINX008470-PA	204	23.07	24.67	5312437
MCINX013614-PA	95	22.64	25.99	5312437
MCINX004811-PA	124	27.94	30.58	5312437
MCINX016136-PA	833	23.85	26.94	5312437
MCINX012923-PA	102	25.73	29.25	5312437
MCINX003732-PA	1034	23.57	26.4	5312437
MCINX014432-PA	128	26.47	28.96	5312437
MCINX009953-PA	87	22.76	25.47	5312437
MCINX013785-PA	998	25.87	29.06	5312437
MCINX002805-PA	165	20.54	22.12	5312437
MCINX011116-PA	144	25.18	27.87	5312437
MCINX012683-PA	171	23.14	24.75	5312437
MCINX010158-PA	306	25.59	28.41	5312437
MCINX003735-PA	656	22.21	24.63	5312437
MCINX012326-PA	160	26.37	28.7	5312437
MCINX001831-PA	64	23.06	25.23	5312437
MCINX005069-PA	514	24.32	27	5312437
MCINX010576-PA	92	22.91	24.23	5312437
MCINX006264-PA	114	21.33	24.28	5312437
MCINX006319-PA	248	23.45	25.64	5312437
MCINX006890-PA	510	25.31	28.58	5312437
MCINX013573-PA	520	25.64	28.37	5312437
MCINX000475-PA	551	25.07	28.39	5312437
MCINX006714-PA	377	24.56	27.04	5312437
MCINX014374-PA	279	22.79	25.15	5312437
MCINX004941-PA	84	26.62	30.54	5312437
MCINX003882-PA	146	25.78	28.6	5312437
MCINX014689-PA	73	22.25	24	5312437
MCINX014866-PA	734	25.41	28.26	5312437
MCINX003023-PA	125	25.64	27.84	5312437
MCINX003996-PA	1599	24.04	26.2	5312437
MCINX002053-PA	279	22.53	23.27	5312437
MCINX006173-PA	644	23.67	23.95	5312437
MCINX015040-PA	808	24.68	27.36	5312437
MCINX003596-PA	164	21.83	23.26	5312437
MCINX016357-PA	406	23.18	25.47	5312437
MCINX000956-PA	137	24.87	28.16	5312437
MCINX008102-PA	362	23.46	26.45	5312437
MCINX001071-PA	814	23.65	26.36	5312437
MCINX000015-PA	102	26.56	29.18	5312437
MCINX001167-PA	927	22.37	24.6	5312437
MCINX004029-PA	144	22.26	24.66	5312437
MCINX002773-PA	403	23.08	24.78	5312437
MCINX011928-PA	1199	21.99	23.89	5312437
MCINX000454-PA	107	24.29	26.74	5312437
MCINX014918-PA	132	24.33	26.75	5312437
MCINX003483-PA	429	24.42	26.67	5312437
MCINX006007-PA	250	25.82	28.32	5312437
MCINX014249-PA	356	22.33	24.65	5312437
MCINX006289-PA	517	26.07	29.15	5312437
MCINX002620-PA	47	19.48	20.71	5312437
MCINX012436-PA	1198	20.9	23.24	5312437
MCINX008634-PA	173	23.67	25.41	5312437
MCINX001286-PA	230	24.41	27.91	5312437
MCINX011926-PA	346	19.55	21.12	5312437
MCINX008760-PA	82	23.62	25.89	5312437
MCINX008619-PA	76	22.5	24.32	5312437
MCINX015155-PA	240	23.3	25.48	5312437
MCINX003468-PA	163	23.63	26.41	5312437
MCINX007157-PA	893	21.94	24.17	5312437
MCINX013634-PA	187	25.02	26.99	5312437
MCINX015640-PA	247	24.69	27.15	5312437
MCINX005057-PA	406	22.92	24.67	5312437
MCINX006494-PA	264	26.06	28.14	5312437
MCINX006975-PA	98	24.04	26.59	5312437
MCINX004577-PA	81	26.46	29.22	5312437
MCINX005291-PA	420	22.95	25.47	5312437
MCINX007565-PA	263	23.37	25.66	5312437
MCINX003215-PA	162	24.31	25.9	5312437
MCINX008456-PA	826	23.57	25.44	5312437
MCINX009803-PA	292	22.92	24.68	5312437
MCINX002103-PA	90	23.76	26.63	5312437
MCINX011128-PA	381	22.65	24.2	5312437
MCINX012257-PA	309	23.83	25.97	5312437
MCINX015394-PA	326	24.67	27.13	5312437
MCINX010892-PA	172	24.58	26.91	5312437
MCINX008904-PA	463	22.98	25.73	5312437
MCINX003565-PA	232	22.62	24.19	5312437
MCINX001049-PA	310	23.68	26.37	5312437
MCINX010063-PA	174	23.56	25.56	5312437
MCINX001058-PA	258	23.66	25.29	5312437
MCINX015747-PA	332	25.04	27.9	5312437
MCINX004248-PA	219	23.99	26.43	5312437
MCINX014055-PA	176	24.21	27.86	5312437
MCINX008765-PA	1333	22.26	24.67	5312437
MCINX016107-PA	916	23.74	26.04	5312437
MCINX004904-PA	211	24.33	27.95	5312437
MCINX015860-PA	87	24.54	26.8	5312437
MCINX016500-PA	149	27.83	31.62	5312437
MCINX004730-PA	285	22.34	24.63	5312437
MCINX015041-PA	81	23.76	26.56	5312437
MCINX003901-PA	231	24.12	26.68	5312437
MCINX012570-PA	398	22.81	24.74	5312437
MCINX006794-PA	595	23.21	25.02	5312437
MCINX014815-PA	688	23.88	26.63	5312437
MCINX008312-PA	235	25.37	28.35	5312437
MCINX012392-PA	83	20.95	23.28	5312437
MCINX008167-PA	325	23.32	25.8	5312437
MCINX006195-PA	292	23.67	25.64	5312437
MCINX002593-PA	173	23.58	26.51	5312437
MCINX013602-PA	263	24.18	26.83	5312437
MCINX002869-PA	259	21.39	22.52	5312437
MCINX006926-PA	105	25.44	28.47	5312437
MCINX005321-PA	259	25.04	28.06	5312437
MCINX005619-PA	71	29.67	34.35	5312437
MCINX016421-PA	101	23.82	26.04	5312437
MCINX002714-PA	248	24.34	26.79	5312437
MCINX007318-PA	264	24.03	26.5	5312437
MCINX009720-PA	333	23.78	26.54	5312437
MCINX002150-PA	579	23.4	25.63	5312437
MCINX005818-PA	324	23.39	25.8	5312437
MCINX016231-PA	699	22.98	25.15	5312437
MCINX015633-PA	188	22.27	24.45	5312437
MCINX012565-PA	633	23.56	25.98	5312437
MCINX012189-PA	287	25.36	29.02	5312437
MCINX001880-PA	110	21.39	23.36	5312437
MCINX011363-PA	304	23	24.61	5312437
MCINX006006-PA	338	25.92	28.68	5312437
MCINX007881-PA	59	23.27	25.4	5312437
MCINX004162-PA	486	25.29	28.78	5312437
MCINX016656-PA	395	26.41	28.79	5312437
MCINX016386-PA	106	23.39	25.67	5312437
MCINX015653-PA	331	21.62	23.25	5312437
MCINX015722-PA	83	17.46	17.19	5312437
MCINX010143-PA	804	23.78	26.08	5312437
MCINX007855-PA	450	23.59	26.24	5312437
MCINX001281-PA	217	22.92	23.97	5312437
MCINX015288-PA	121	24.26	25.53	5312437
MCINX014479-PA	293	24.47	26.75	5312437
MCINX005011-PA	66	22.77	24.71	5312437
MCINX011938-PA	347	22.46	24.14	5312437
MCINX013282-PA	165	21.42	22.84	5312437
MCINX011978-PA	80	21.68	23.44	5312437
MCINX007031-PA	120	22.49	23.82	5312437
MCINX014517-PA	1272	22.11	23.31	5312437
MCINX002573-PA	412	23.36	26.2	5312437
MCINX011826-PA	346	23.94	26.27	5312437
MCINX011089-PA	178	24.78	27.76	5312437
MCINX009054-PA	69	25.74	26.47	5312437
MCINX003109-PA	36	24.82	25.82	5312437
MCINX003198-PA	687	23.82	26.15	5312437
MCINX003979-PA	520	23.77	26.41	5312437
MCINX002866-PA	132	22.03	23.72	5312437
MCINX002144-PA	540	22.9	25.26	5312437
MCINX006076-PA	477	24.3	26.63	5312437
MCINX002047-PA	250	24.91	27.98	5312437
MCINX001315-PA	317	24.09	25.96	5312437
MCINX008174-PA	399	22.31	24.53	5312437
MCINX015031-PA	329	22.64	24.55	5312437
MCINX006508-PA	122	23.84	26.16	5312437
MCINX015072-PA	387	24.41	27.07	5312437
MCINX010651-PA	235	22.76	25.24	5312437
MCINX008747-PA	218	24.36	26.98	5312437
MCINX007333-PA	331	23.83	26.2	5312437
MCINX013248-PA	196	24.38	27.1	5312437
MCINX008098-PA	926	21.66	24.12	5312437
MCINX007000-PA	176	19.93	22.62	5312437
MCINX011475-PA	342	24.6	27.09	5312437
MCINX001944-PA	75	23.03	25.53	5312437
MCINX012837-PA	689	21.43	23.28	5312437
MCINX004699-PA	891	23.58	25.36	5312437
MCINX001344-PA	171	26.37	29.87	5312437
MCINX012828-PA	140	24.48	27.39	5312437
MCINX009658-PA	1159	21.75	23.92	5312437
MCINX009456-PA	76	24.26	27.3	5312437
MCINX002220-PA	124	23.7	25.51	5312437
MCINX006935-PA	810	23.56	25.4	5312437
MCINX008074-PA	510	25.01	27.84	5312437
MCINX004193-PA	111	23.49	26.29	5312437
MCINX014637-PA	629	23.9	25.71	5312437
MCINX007515-PA	85	23.79	26.33	5312437
MCINX012301-PA	414	26.13	29.69	5312437
MCINX015894-PA	117	27.46	29.8	5312437
MCINX015468-PA	220	21.83	23.59	5312437
MCINX002663-PA	127	24.5	27.5	5312437
MCINX008704-PA	92	22.03	22.93	5312437
MCINX003063-PA	256	23.21	25.55	5312437
MCINX003345-PA	277	23.08	25.67	5312437
MCINX006874-PA	199	27.12	31.37	5312437
MCINX006105-PA	148	25.2	27.44	5312437
MCINX002905-PA	125	24.15	25.5	5312437
MCINX011802-PA	220	24.88	28.46	5312437
MCINX001473-PA	259	23.64	25.14	5312437
MCINX014411-PA	204	25.31	26.89	5312437
MCINX012573-PA	2052	24.46	27.08	5312437
MCINX015097-PA	228	21.83	23.24	5312437
MCINX011081-PA	779	23.07	25.11	5312437
MCINX016655-PA	158	22.02	23.47	5312437
MCINX016381-PA	547	23.77	25.97	5312437
MCINX009892-PA	148	24.4	27.24	5312437
MCINX008235-PA	42	25.08	28.23	5312437
MCINX012345-PA	287	25.05	28.12	5312437
MCINX001432-PA	64	24.55	27.48	5312437
MCINX001148-PA	199	22.59	24.82	5312437
MCINX000189-PA	181	23.34	26.47	5312437
MCINX000487-PA	437	24.01	27.14	5312437
MCINX011486-PA	205	26.6	29.78	5312437
MCINX012578-PA	205	24.47	26.4	5312437
MCINX007770-PA	508	24.81	27.46	5312437
MCINX007915-PA	111	25.94	28.45	5312437
MCINX011409-PA	143	23.89	26.65	5312437
MCINX011601-PA	503	21.98	23.39	5312437
MCINX003050-PA	136	22.14	23.08	5312437
MCINX006198-PA	156	24.86	26.92	5312437
MCINX004680-PA	185	23.49	24.76	5312437
MCINX012366-PA	114	22.48	24.04	5312437
MCINX012397-PA	303	25.02	27.76	5312437
MCINX014526-PA	90	21.65	23.33	5312437
MCINX016228-PA	97	22.81	26.12	5312437
MCINX002236-PA	332	23.72	26.31	5312437
MCINX003648-PA	300	24.04	26.56	5312437
MCINX011969-PA	129	24.72	28.19	5312437
MCINX007069-PA	110	26.92	30.01	5312437
MCINX002011-PA	401	26.95	30.14	5312437
MCINX015935-PA	130	23.47	25.17	5312437
MCINX010447-PA	418	25.85	28.58	5312437
MCINX005723-PA	358	23.17	25.33	5312437
MCINX004623-PA	176	26.8	30.27	5312437
MCINX004229-PA	64	22.24	23.57	5312437
MCINX010035-PA	203	23.32	25.68	5312437
MCINX004510-PA	217	24.67	27.41	5312437
MCINX006179-PA	387	22.42	23.86	5312437
MCINX015890-PA	195	22.69	25.09	5312437
MCINX014797-PA	163	26.95	29.21	5312437
MCINX009874-PA	289	23.35	26.55	5312437
MCINX009027-PA	796	22.52	23.67	5312437
MCINX012524-PA	125	22.87	24.2	5312437
MCINX005147-PA	266	21.9	23.94	5312437
MCINX015559-PA	222	23.68	25.88	5312437
MCINX010844-PA	218	23.46	25.52	5312437
MCINX007751-PA	476	23.1	25.99	5312437
MCINX014809-PA	311	22.15	24.29	5312437
MCINX005164-PA	334	24.08	27.12	5312437
MCINX003987-PA	106	24.93	28.34	5312437
MCINX014092-PA	157	24.56	26.87	5312437
MCINX001228-PA	249	25.69	28.01	5312437
MCINX005719-PA	206	22.95	26.05	5312437
MCINX013935-PA	609	23.52	25.18	5312437
MCINX002048-PA	13	25.64	27.96	5312437
MCINX013669-PA	547	22.91	24.92	5312437
MCINX014211-PA	291	22.52	24.17	5312437
MCINX004151-PA	95	23.72	25.74	5312437
MCINX015748-PA	355	25.81	28.34	5312437
MCINX008650-PA	384	23.04	25.13	5312437
MCINX004231-PA	1451	21.76	23.16	5312437
MCINX010615-PA	565	21.69	23.89	5312437
MCINX013841-PA	106	25.84	28.57	5312437
MCINX016109-PA	143	24.01	27.21	5312437
MCINX016255-PA	362	23.17	25.5	5312437
MCINX002827-PA	157	23.21	24.82	5312437
MCINX008933-PA	133	23.91	27.02	5312437
MCINX011380-PA	567	22.45	25.32	5312437
MCINX009549-PA	81	22.77	26.28	5312437
MCINX007099-PA	313	23	24.63	5312437
MCINX014392-PA	622	23.86	26.17	5312437
MCINX008544-PA	365	22.65	24.99	5312437
MCINX015202-PA	69	28.98	31.05	5312437
MCINX002675-PA	386	24.33	27.61	5312437
MCINX007761-PA	362	24.31	27.94	5312437
MCINX009823-PA	248	24.4	27.05	5312437
MCINX004358-PA	121	23.37	25.83	5312437
MCINX010429-PA	231	25.23	26.62	5312437
MCINX012408-PA	68	22.03	23.85	5312437
MCINX012982-PA	49	26.83	30.46	5312437
MCINX014802-PA	341	22.17	24.2	5312437
MCINX001521-PA	113	26.15	28.99	5312437
MCINX014699-PA	365	23.69	26.07	5312437
MCINX011353-PA	286	24.81	27.19	5312437
MCINX003283-PA	1173	22.21	23.51	5312437
MCINX001596-PA	31	22.57	25.95	5312437
MCINX010299-PA	669	21.46	22.72	5312437
MCINX011792-PA	130	24.19	26.13	5312437
MCINX008248-PA	207	21.88	22.72	5312437
MCINX016552-PA	463	25.23	28.45	5312437
MCINX010476-PA	65	20.96	23.05	5312437
MCINX001755-PA	566	23.39	25.81	5312437
MCINX011349-PA	195	25.29	28.23	5312437
MCINX007309-PA	206	24.24	27.67	5312437
MCINX009421-PA	351	22.07	23.92	5312437
MCINX007137-PA	492	24.43	26.36	5312437
MCINX007317-PA	117	24.67	27.3	5312437
MCINX011057-PA	87	25.17	27.6	5312437
MCINX004742-PA	489	24.63	26.57	5312437
MCINX001306-PA	376	20	20.67	5312437
MCINX011899-PA	367	24.34	25.91	5312437
MCINX016196-PA	367	25.16	28.7	5312437
MCINX003184-PA	454	23.88	26.34	5312437
MCINX008711-PA	99	24.44	26.28	5312437
MCINX010794-PA	75	22.64	22.97	5312437
MCINX012475-PA	132	24.23	27.21	5312437
MCINX009181-PA	107	23.08	24.78	5312437
MCINX006961-PA	272	23.86	26.58	5312437
MCINX008880-PA	525	23.98	26.22	5312437
MCINX007071-PA	570	22.85	23.73	5312437
MCINX006466-PA	182	25.19	27.53	5312437
MCINX009335-PA	236	23.67	26.19	5312437
MCINX006043-PA	77	24.36	27.06	5312437
MCINX005991-PA	270	20.38	22.12	5312437
MCINX005316-PA	363	23.89	26.4	5312437
MCINX009719-PA	190	23.88	25.65	5312437
MCINX004238-PA	265	22.5	23.92	5312437
MCINX000941-PA	87	24.39	27.61	5312437
MCINX006512-PA	419	22.74	25	5312437
MCINX003022-PA	330	24.28	26.92	5312437
MCINX008157-PA	130	22.73	25.22	5312437
MCINX001860-PA	198	23.31	26.37	5312437
MCINX000616-PA	303	24.14	26.84	5312437
MCINX013166-PA	1098	23.71	26.39	5312437
MCINX015802-PA	91	23.3	27.15	5312437
MCINX014208-PA	335	22.16	23.87	5312437
MCINX015778-PA	91	25.7	28.45	5312437
MCINX014120-PA	294	23.04	25.65	5312437
MCINX017034-PA	133	23.83	24.95	5312437
MCINX002589-PA	96	22.78	25.4	5312437
MCINXhsp70-3-PA	627	22.29	24.88	5312437
MCINX008095-PA	187	24.71	27.51	5312437
MCINX015464-PA	411	24.74	27.15	5312437
MCINX002520-PA	62	24.01	26.99	5312437
MCINX004624-PA	253	23.04	25.71	5312437
MCINX012331-PA	176	20.94	22.89	5312437
MCINX009009-PA	415	22.66	25.06	5312437
MCINX015684-PA	322	21.23	23.4	5312437
MCINX002633-PA	341	24.86	28.08	5312437
MCINX006307-PA	141	23.69	26.29	5312437
MCINX014537-PA	221	29.13	33	5312437
MCINX007558-PA	440	23.75	26.06	5312437
MCINX011847-PA	151	23.67	26.03	5312437
MCINX013969-PA	14	34.53	39.25	5312437
MCINX014044-PA	211	22.97	24.69	5312437
MCINX011495-PA	81	26.06	27.88	5312437
MCINX002622-PA	532	21.16	21.4	5312437
MCINX000533-PA	97	22.88	25.89	5312437
MCINX011123-PA	83	29.59	33.86	5312437
MCINX008440-PA	176	26.17	29.39	5312437
MCINX012777-PA	142	22.64	24.7	5312437
MCINX004833-PA	123	22.17	24.37	5312437
MCINX009548-PA	127	23.63	25.08	5312437
MCINX009236-PA	604	24.84	27.87	5312437
MCINX014801-PA	100	24.74	27.11	5312437
MCINX014728-PA	260	22.23	23.18	5312437
MCINX004461-PA	275	23.43	25.94	5312437
MCINX014586-PA	407	25.15	28.7	5312437
MCINX007864-PA	339	23.37	25.59	5312437
MCINX002249-PA	522	25.54	28.65	5312437
MCINX007012-PA	95	22.23	25.33	5312437
MCINX000280-PA	306	26.42	28.68	5312437
MCINX010791-PA	59	22.14	23.97	5312437
MCINX004538-PA	64	25.21	27.96	5312437
MCINX011821-PA	178	24.03	25.96	5312437
MCINX002485-PA	74	25.49	27.73	5312437
MCINX003520-PA	1838	25.04	27.91	5312437
MCINX001134-PA	1969	22.63	25.37	5312437
MCINX012371-PA	133	24.98	27.8	5312437
MCINX000365-PA	280	25.12	27.92	5312437
MCINX004665-PA	515	24.42	27.43	5312437
MCINX001902-PA	326	23.42	25.6	5312437
MCINX008492-PA	310	22.42	23.7	5312437
MCINX012825-PA	331	23.85	25.59	5312437
MCINX010567-PA	59	22.46	23.66	5312437
MCINX014480-PA	375	24.2	26.96	5312437
MCINX012141-PA	105	25.42	27.85	5312437
MCINX014556-PA	213	23.75	25.7	5312437
cecropin5-PA	63	24.17	27.56	5312437
MCINX010582-PA	74	25.3	27.66	5312437
MCINX013911-PA	1576	23.4	25.99	5312437
MCINX012848-PA	935	22.03	23.81	5312437
MCINX007230-PA	508	20.37	21.6	5312437
MCINX000984-PA	401	21.67	24.13	5312437
MCINX005495-PA	160	24.88	27.59	5312437
MCINX015888-PA	776	22.62	24.38	5312437
MCINX013295-PA	232	23.69	26.45	5312437
MCINX015477-PA	93	25.75	28.31	5312437
MCINX010362-PA	389	24.03	25.74	5312437
MCINX005839-PA	24	26.06	30.75	5312437
MCINX006667-PA	187	23.5	26.54	5312437
MCINX001942-PA	871	22.55	24.45	5312437
MCINX005372-PA	361	26.4	28.83	5312437
MCINX001211-PA	316	22.49	24.13	5312437
MCINX006215-PA	517	23.62	25.69	5312437
MCINX004399-PA	145	22.43	24.18	5312437
MCINX003189-PA	338	22.43	23.7	5312437
MCINX003877-PA	81	23.91	27.94	5312437
MCINX012588-PA	347	23.9	24.69	5312437
MCINX007442-PA	213	24	26.75	5312437
MCINX004345-PA	725	24.82	27.34	5312437
MCINX015745-PA	174	24.57	27.41	5312437
MCINX015148-PA	172	24.28	27.22	5312437
MCINX009847-PA	530	22.73	25.01	5312437
MCINX006451-PA	92	25.78	28.93	5312437
MCINX011094-PA	296	22.73	25.08	5312437
MCINX001680-PA	314	23.31	26.02	5312437
MCINX012148-PA	353	21.52	23.09	5312437
MCINX002030-PA	205	24.37	27.24	5312437
MCINX009837-PA	182	24.29	26.24	5312437
MCINX003889-PA	96	21.84	24.44	5312437
MCINX015111-PA	363	23.82	26.25	5312437
MCINX003837-PA	96	26.14	29.43	5312437
MCINX001737-PA	212	23.09	25.08	5312437
MCINX004590-PA	176	24.39	27.03	5312437
MCINX004997-PA	276	25.81	29.45	5312437
MCINX003408-PA	810	23.22	25.56	5312437
MCINX004227-PA	156	24.47	27.52	5312437
MCINX006084-PA	640	23.04	24.82	5312437
MCINX008804-PA	95	26.97	29.92	5312437
MCINX014147-PA	186	24.03	26.44	5312437
MCINX012374-PA	417	24.42	27.52	5312437
MCINX016615-PA	90	25.07	28.01	5312437
MCINX002925-PA	191	24.92	28.31	5312437
MCINX000120-PA	179	23.24	25.97	5312437
MCINX006256-PA	341	20.92	22.39	5312437
MCINX012677-PA	123	19.92	21.13	5312437
MCINX010617-PA	195	23.56	26.6	5312437
MCINX000900-PA	254	24.23	26.67	5312437
MCINX008041-PA	1094	22.81	24.84	5312437
