Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
KAF1576711	121	25.38	27.13	6934542
KAF1576712	109	23.33	25.96	6934542
KAF1576713	216	21.65	22.43	6934542
KAF1576714	341	23.63	25.68	6934542
KAF1576715	389	23.72	25.05	6934542
KAF1576716	102	29.09	33.42	6934542
KAF1576717	146	24.29	26.79	6934542
KAF1576718	631	22.39	24.19	6934542
KAF1576719	234	23.6	25.66	6934542
KAF1576720	125	22.72	23.88	6934542
KAF1576721	131	21.26	20.91	6934542
KAF1576722	736	22.05	23.06	6934542
KAF1576723	132	22.53	24.73	6934542
KAF1576724	367	22.33	24.34	6934542
KAF1576725	164	22.38	23.84	6934542
KAF1576732	407	24.86	26.97	6934542
KAF1576733	185	22.04	22.82	6934542
KAF1576734	444	24.9	27.52	6934542
KAF1576735	91	21.65	24.18	6934542
KAF1576736	450	24.46	26.01	6934542
KAF1576737	398	23.44	26.01	6934542
KAF1576738	1039	22.81	24.48	6934542
KAF1576739	404	25.17	27.51	6934542
KAF1576740	60	25.52	27.06	6934542
KAF1576745	276	23.66	27.14	6934542
KAF1576746	427	23.81	26.79	6934542
KAF1576747	1929	22.86	24.79	6934542
KAF1576748	287	23.55	25.75	6934542
KAF1576749	439	22.79	24.23	6934542
KAF1576750	1131	23	24.99	6934542
KAF1576751	370	23.61	26.17	6934542
KAF1576752	229	24.65	27.24	6934542
KAF1576753	262	24.52	26.92	6934542
KAF1576754	1249	23.54	25.77	6934542
KAF1576755	98	25.94	28.72	6934542
KAF1576756	190	21.46	22.78	6934542
KAF1576757	156	21.47	22.34	6934542
KAF1576758	391	23.32	25.12	6934542
KAF1576759	468	23.12	25.48	6934542
KAF1576760	364	23.28	24.75	6934542
KAF1576761	121	21.1	21.86	6934542
KAF1576762	100	25.31	28.25	6934542
KAF1576769	114	23.31	24.46	6934542
KAF1576770	365	24.22	26.48	6934542
KAF1576771	956	25.18	27.76	6934542
KAF1576772	124	23.8	25.94	6934542
KAF1576773	329	23.2	24.9	6934542
KAF1576774	72	25.03	26.17	6934542
KAF1576775	52	25.62	26.04	6934542
KAF1576776	702	23.96	26.18	6934542
KAF1576777	349	24.36	26.43	6934542
KAF1576778	470	21.13	23.65	6934542
KAF1576779	470	23.34	25.97	6934542
KAF1576780	150	22.6	24.94	6934542
KAF1576781	441	24.28	24.92	6934542
KAF1576782	175	23.43	25.33	6934542
KAF1576783	664	22.59	24.79	6934542
KAF1576784	444	21.45	23.48	6934542
KAF1576785	396	26.15	29.23	6934542
KAF1576786	224	25.35	29.15	6934542
KAF1576787	2131	24.93	27.79	6934542
KAF1576788	679	22.48	24.16	6934542
KAF1576789	491	24.57	26.98	6934542
KAF1576790	410	22.33	23.52	6934542
KAF1576791	196	21.97	23.46	6934542
KAF1576792	88	25.84	29.98	6934542
KAF1576793	489	23.72	25.91	6934542
KAF1576794	1625	23.44	25.56	6934542
KAF1576795	264	22.82	25.69	6934542
KAF1576796	465	24.05	26.65	6934542
KAF1576797	447	21.75	23.55	6934542
KAF1576798	499	24.09	26.04	6934542
KAF1576799	84	23.76	26.12	6934542
KAF1576800	198	21.65	22.32	6934542
KAF1576801	106	24.48	24.99	6934542
KAF1576802	150	24	26.31	6934542
KAF1576803	370	25.73	28.94	6934542
KAF1576804	540	23.51	25.47	6934542
KAF1576805	135	19.73	22.64	6934542
KAF1576806	247	29.11	32.67	6934542
KAF1576807	118	22.23	23.77	6934542
KAF1576808	350	22.93	25.21	6934542
KAF1576809	335	23.89	26.41	6934542
KAF1576810	340	22.6	23.71	6934542
KAF1576811	154	24.47	27.63	6934542
KAF1576812	78	24.11	25.78	6934542
KAF1576813	291	23.29	25.01	6934542
KAF1576814	430	24.6	26.6	6934542
KAF1576815	421	24.09	26.26	6934542
KAF1576816	277	25.32	28.15	6934542
KAF1576817	88	23.22	23.82	6934542
KAF1576818	695	23.27	24.92	6934542
KAF1576819	113	23.37	26.15	6934542
KAF1576820	97	23.15	24.99	6934542
KAF1576821	344	26.03	29.18	6934542
KAF1576822	88	25.52	28.76	6934542
KAF1576823	261	24.06	27.07	6934542
KAF1576824	188	23.67	26.12	6934542
KAF1576825	348	24.94	28.14	6934542
KAF1576826	82	22.4	23.29	6934542
KAF1576827	419	22.55	23.71	6934542
KAF1576828	333	23.14	26.09	6934542
KAF1576829	546	25.47	28.68	6934542
KAF1576830	119	23.01	25.7	6934542
KAF1576831	312	24.89	27.61	6934542
KAF1576832	205	23.15	24.59	6934542
KAF1576833	456	22.19	24.39	6934542
KAF1576834	391	23.65	25.92	6934542
KAF1576835	962	22.66	24.59	6934542
KAF1576836	285	24.89	27.48	6934542
KAF1576837	86	23.35	25.04	6934542
KAF1576838	285	24.61	26.98	6934542
KAF1576839	704	24.74	26.84	6934542
KAF1576841	349	26.51	30.06	6934542
KAF1576849	168	24.68	27.02	6934542
KAF1576850	1474	24.21	26.61	6934542
KAF1576851	291	24.82	27.12	6934542
KAF1576852	273	24.57	28.33	6934542
KAF1576853	374	21.44	23.18	6934542
KAF1576854	710	24.06	27.29	6934542
KAF1576855	806	22.63	24.4	6934542
KAF1576856	610	24.34	26.6	6934542
KAF1576857	1038	22.3	23.57	6934542
KAF1576858	134	21.83	24.37	6934542
KAF1576859	375	23	22.91	6934542
KAF1576861	108	20.98	22.92	6934542
KAF1576862	2376	23.43	26.09	6934542
KAF1576863	259	24.26	27.23	6934542
KAF1576864	422	23.25	25.55	6934542
KAF1576865	272	20.64	21.36	6934542
KAF1576866	332	24.39	26.95	6934542
KAF1576867	185	23.6	25.94	6934542
KAF1576868	1304	23.44	25.6	6934542
KAF1576869	266	25.35	28.36	6934542
KAF1576870	525	26.1	29.62	6934542
KAF1576871	210	25.89	28.46	6934542
KAF1576872	262	22.73	24.99	6934542
KAF1576873	441	23.3	25.48	6934542
KAF1576874	1034	23.53	25.86	6934542
KAF1576875	605	23.26	24.9	6934542
KAF1577042	58	23.28	24.34	6934542
KAF1577046	64	24.75	26.27	6934542
KAF1577051	132	25.73	29.38	6934542
KAF1577054	117	19.7	20.88	6934542
KAF1577059	563	23.85	25.66	6934542
KAF1577060	1030	23.86	25.78	6934542
KAF1577061	445	25.62	28.12	6934542
KAF1577062	534	25.64	28.06	6934542
KAF1577071	75	25.82	27.97	6934542
KAF1577072	584	21.43	22.9	6934542
KAF1577073	1134	22.99	24.7	6934542
KAF1577074	133	22.04	22.73	6934542
KAF1577075	124	26.02	28.81	6934542
KAF1577076	399	22.15	23.89	6934542
KAF1577086	94	23.26	25.44	6934542
KAF1577087	442	23.3	25.04	6934542
KAF1577088	335	22.02	23.03	6934542
KAF1577089	846	23.16	25.34	6934542
KAF1577090	333	23.02	25.97	6934542
KAF1577091	208	26.44	29.44	6934542
KAF1577092	451	23.14	25.36	6934542
KAF1577093	979	23.51	25.94	6934542
KAF1577094	1140	21.79	23.43	6934542
KAF1577095	510	24.1	26.72	6934542
KAF1577096	85	28.17	32.44	6934542
KAF1577097	651	22.66	22.42	6934542
KAF1577098	187	22.46	24.1	6934542
KAF1577099	397	25.41	28.34	6934542
KAF1577100	502	23.44	26.36	6934542
KAF1577101	59	25.26	28.99	6934542
KAF1577102	557	23.84	26.31	6934542
KAF1577103	842	25.49	28.23	6934542
KAF1577104	525	21.61	23.67	6934542
KAF1577105	1044	22.9	24.54	6934542
KAF1577106	412	23.65	25.06	6934542
KAF1577107	761	23.32	25.2	6934542
KAF1577108	198	25.81	27.4	6934542
KAF1577109	259	26.65	29.98	6934542
KAF1577110	463	25.97	29.27	6934542
KAF1577111	118	23.89	25.56	6934542
KAF1577112	218	23.48	25.87	6934542
KAF1577113	120	24.18	26.23	6934542
KAF1577114	72	27.41	28.54	6934542
KAF1577115	207	25.71	27.82	6934542
KAF1577116	127	25.85	29	6934542
KAF1577117	543	23.26	25.19	6934542
KAF1577118	428	23.85	25.87	6934542
KAF1577119	920	23.47	25.16	6934542
KAF1577120	314	24.3	26.67	6934542
KAF1577121	165	24.56	26.67	6934542
KAF1577122	882	23.53	25.26	6934542
KAF1577123	112	25.97	28.15	6934542
KAF1577124	366	24.96	27.23	6934542
KAF1577125	501	25.09	28.52	6934542
KAF1577126	1026	22.28	23.69	6934542
KAF1577127	70	22.26	21.1	6934542
KAF1577128	1873	21.87	23.73	6934542
KAF1577138	343	25.1	27.65	6934542
KAF1577139	412	22.91	25.01	6934542
KAF1577140	528	23.68	25.75	6934542
KAF1577141	378	21.29	22.94	6934542
KAF1577142	100	24.99	27.71	6934542
KAF1577143	67	24.7	27.49	6934542
KAF1577144	60	22.78	24.87	6934542
KAF1577145	398	23.15	25.43	6934542
KAF1577146	1361	23.64	25.82	6934542
KAF1577147	578	25.18	27.61	6934542
KAF1577148	626	22.66	24.32	6934542
KAF1577149	1239	23.82	26.4	6934542
KAF1577150	485	24.9	27.01	6934542
KAF1577151	205	22.82	25.71	6934542
KAF1577152	509	24.7	27.21	6934542
KAF1577153	765	22.23	24.34	6934542
KAF1577154	112	22.95	24.98	6934542
KAF1577155	190	23.09	26.19	6934542
KAF1577156	189	18.72	20.43	6934542
KAF1577157	175	24.85	28.54	6934542
KAF1577158	644	26.26	29.4	6934542
KAF1577159	131	23.29	24.73	6934542
KAF1577160	72	24.36	26.06	6934542
KAF1577161	168	26.73	30.46	6934542
KAF1577162	452	22.53	24.68	6934542
KAF1577163	417	22.77	23.99	6934542
KAF1577164	187	22.97	25.22	6934542
KAF1577165	155	27.47	31.03	6934542
KAF1577166	268	25.04	27.65	6934542
KAF1577167	900	24.55	27.4	6934542
KAF1577168	584	23.17	25.28	6934542
KAF1577169	166	24.97	26.92	6934542
KAF1577170	512	24.8	27.7	6934542
KAF1577171	674	23.37	25.29	6934542
KAF1577172	106	23.25	23.86	6934542
KAF1577173	166	22.68	23.39	6934542
KAF1577174	269	21.37	21.75	6934542
KAF1577175	2428	21.41	22.35	6934542
KAF1577176	1269	24.04	26.6	6934542
KAF1577177	678	23.72	25.96	6934542
KAF1577178	454	24.6	27	6934542
KAF1577179	313	23.46	25.54	6934542
KAF1577180	1725	21.37	22.76	6934542
KAF1577181	72	25.29	25.6	6934542
KAF1577197	412	22.31	24.37	6934542
KAF1577198	237	22.4	24.69	6934542
KAF1577199	1992	22.38	24.02	6934542
KAF1577200	774	24.26	27.3	6934542
KAF1577201	579	24.36	26.86	6934542
KAF1577202	784	22.23	24.26	6934542
KAF1577203	304	23.32	25.39	6934542
KAF1577204	75	25.79	29.63	6934542
KAF1577205	135	24.8	27.35	6934542
KAF1577206	164	23.5	26.41	6934542
KAF1577207	1220	23.13	25.72	6934542
KAF1577208	1016	23.39	25.79	6934542
KAF1577209	394	26.06	29.18	6934542
KAF1577210	725	23.45	25.32	6934542
KAF1577211	623	22.34	24.04	6934542
KAF1577212	592	23.97	26.08	6934542
KAF1577213	167	25.56	28.9	6934542
KAF1577214	157	23.5	26.74	6934542
KAF1577215	150	23.04	25.45	6934542
KAF1577216	298	22.5	25.29	6934542
KAF1577217	196	25.54	28.39	6934542
KAF1577218	698	25.94	28.91	6934542
KAF1577219	672	23.41	25.42	6934542
KAF1577220	3662	23.11	25.32	6934542
KAF1577221	77	24.2	25.21	6934542
KAF1577222	344	21.95	23.18	6934542
KAF1577223	184	25.55	27.96	6934542
KAF1577224	120	23.65	25.53	6934542
KAF1577225	672	22.26	24.5	6934542
KAF1577226	188	25.42	27.06	6934542
KAF1577227	457	26.03	29.63	6934542
KAF1577228	207	23.43	25.58	6934542
KAF1577229	151	26.74	29.54	6934542
KAF1577230	1508	24.54	27.53	6934542
KAF1577231	612	24.19	26.74	6934542
KAF1577232	193	23.41	25.51	6934542
KAF1577233	445	21.66	24.46	6934542
KAF1577234	391	24	25.74	6934542
KAF1577235	1745	22.95	25.04	6934542
KAF1577236	335	23.79	26.14	6934542
KAF1577237	204	22.58	23.82	6934542
KAF1577238	347	24.51	27	6934542
KAF1577239	191	26.88	29.91	6934542
KAF1577240	147	22.78	24.68	6934542
KAF1577241	915	24.36	26.52	6934542
KAF1577242	96	25.26	27.89	6934542
KAF1577243	1510	24.39	27.28	6934542
KAF1577244	457	22.35	24.04	6934542
KAF1577245	135	25.31	26.83	6934542
KAF1577246	122	25.05	26.61	6934542
KAF1577247	290	24.92	27.39	6934542
KAF1577248	960	24.02	26.81	6934542
KAF1577249	217	22.4	24.96	6934542
KAF1577250	448	22.83	25.14	6934542
KAF1577251	87	22.56	24.81	6934542
KAF1577252	1018	24.5	26.94	6934542
KAF1577253	687	23.84	26.1	6934542
KAF1577254	182	25.85	28.11	6934542
KAF1577255	135	24.91	26.7	6934542
KAF1577256	474	24.55	26.77	6934542
KAF1577257	832	24.8	26.79	6934542
KAF1577258	115	24.34	26.29	6934542
KAF1577259	713	23.37	25.78	6934542
KAF1577260	449	26.68	29.12	6934542
KAF1577261	529	25.22	27.76	6934542
KAF1577262	910	23.68	25.93	6934542
KAF1577263	148	26.11	28.07	6934542
KAF1577264	470	22.52	24.56	6934542
KAF1577265	319	22.74	25.27	6934542
KAF1577266	132	25.88	28.4	6934542
KAF1577267	4027	24.42	26.93	6934542
KAF1577268	924	22.27	23.99	6934542
KAF1577269	201	23.24	25.44	6934542
KAF1577270	138	24.17	26.69	6934542
KAF1577271	94	25.6	29.76	6934542
KAF1577272	121	24.67	27.5	6934542
KAF1577273	351	27.58	30.97	6934542
KAF1577274	957	23.81	25.89	6934542
KAF1577275	608	26.71	30.21	6934542
KAF1577276	310	23.66	25.58	6934542
KAF1577278	151	24.18	26.08	6934542
KAF1577327	120	25.03	27.75	6934542
KAF1577328	373	23.12	25.63	6934542
KAF1577329	123	23.55	26.17	6934542
KAF1577330	223	24.99	27.98	6934542
KAF1577331	781	25.66	28.7	6934542
KAF1577332	225	24.29	27.12	6934542
KAF1577333	448	24.84	28.27	6934542
KAF1577334	1419	23.97	26.21	6934542
KAF1577335	2112	21.89	23.96	6934542
KAF1577336	398	25.02	27.26	6934542
KAF1577337	1131	24.64	27.02	6934542
KAF1577338	109	23.87	26	6934542
KAF1577339	817	23.2	25.16	6934542
KAF1577342	702	23.27	25.42	6934542
KAF1577343	157	22.62	24.31	6934542
KAF1577344	142	24.84	27.66	6934542
KAF1577345	524	26.03	29.08	6934542
KAF1577346	239	25.31	28.57	6934542
KAF1577347	2198	24.49	26.75	6934542
KAF1577348	969	23.18	25.25	6934542
KAF1577349	122	22.77	24.94	6934542
KAF1577350	86	20.49	22.55	6934542
KAF1577351	352	22.93	26.28	6934542
KAF1577352	242	21.85	23.12	6934542
KAF1577353	641	24.5	26.65	6934542
KAF1577354	234	28.08	31.75	6934542
KAF1577355	1431	21.21	22.4	6934542
KAF1577356	516	22.45	24.41	6934542
KAF1577357	1025	24.17	26.86	6934542
KAF1577374	82	20.15	22.15	6934542
KAF1577375	550	22.35	23.35	6934542
KAF1577378	144	23.06	24.97	6934542
KAF1577379	735	21.7	24.17	6934542
KAF1577380	177	24.58	26.96	6934542
KAF1577381	568	23.69	26.1	6934542
KAF1577382	119	24.99	26.47	6934542
KAF1577383	318	23.12	25.68	6934542
KAF1577384	1002	21.83	23.74	6934542
KAF1577385	515	23.25	25.64	6934542
KAF1577386	321	21.71	22.9	6934542
KAF1577387	1230	21.29	22.66	6934542
KAF1577388	320	21.68	22.85	6934542
KAF1577389	1109	22.85	24.46	6934542
KAF1577390	459	23.22	24.56	6934542
KAF1577391	133	26.02	28.36	6934542
KAF1577392	274	23.13	23.75	6934542
KAF1577393	136	26.27	28.1	6934542
KAF1577394	205	25.46	27.54	6934542
KAF1577395	560	24.52	26.86	6934542
KAF1577396	1146	22.31	24.37	6934542
KAF1577397	889	23.45	25.68	6934542
KAF1577398	873	25.4	27.82	6934542
KAF1577399	500	25.52	28.6	6934542
KAF1577400	441	22.35	23.81	6934542
KAF1577401	191	21.27	23.94	6934542
KAF1577402	847	23.6	25.83	6934542
KAF1577403	430	26.01	29.12	6934542
KAF1577404	131	24.86	27.86	6934542
KAF1577405	964	23.21	25.28	6934542
KAF1577406	132	24.23	27.11	6934542
KAF1577407	206	24.03	26.39	6934542
KAF1577408	537	25.27	27.95	6934542
KAF1577409	708	23.14	24.93	6934542
KAF1577410	1423	22.15	24.26	6934542
KAF1577411	199	25.89	27.61	6934542
KAF1577412	4973	22.8	24.89	6934542
KAF1577413	208	21.58	23.69	6934542
KAF1577414	611	23.59	24.87	6934542
KAF1577415	71	25.32	27.81	6934542
KAF1577416	714	22.56	25.21	6934542
KAF1577417	585	22.05	23.01	6934542
KAF1577418	154	23.55	25.93	6934542
KAF1577419	237	24.08	26.09	6934542
KAF1577420	5007	21.85	24.16	6934542
KAF1577421	170	22.55	24.9	6934542
KAF1577422	843	22.8	24.94	6934542
KAF1577423	856	25.05	27.84	6934542
KAF1577424	356	23.3	25.66	6934542
KAF1577425	483	25.56	29.15	6934542
KAF1577426	128	23.63	25.24	6934542
KAF1577427	1038	22.88	24.88	6934542
KAF1577428	94	24.96	27.85	6934542
KAF1577429	238	23.64	25.23	6934542
KAF1577430	216	22.77	24.03	6934542
KAF1577442	886	21.8	23.18	6934542
KAF1577450	300	22.41	24.82	6934542
KAF1577451	463	22.87	24.81	6934542
KAF1577452	134	23.85	26.88	6934542
KAF1577453	1564	21.91	23.63	6934542
KAF1577454	674	21.56	23.15	6934542
KAF1577455	291	25.26	28.25	6934542
KAF1577456	100	24.4	27.57	6934542
KAF1577457	959	22.19	24.23	6934542
KAF1577458	677	22.94	24.81	6934542
KAF1577460	679	23.13	25.52	6934542
KAF1577461	1045	23.48	25.98	6934542
KAF1577462	234	26.43	29.97	6934542
KAF1577463	513	21.68	23.55	6934542
KAF1577464	445	24.1	26.4	6934542
KAF1577465	338	25.11	27.93	6934542
KAF1577466	615	24.72	26.87	6934542
KAF1577467	264	25.27	27.88	6934542
KAF1577468	292	22.93	24.95	6934542
KAF1577469	277	23.34	26.05	6934542
KAF1577470	459	21.97	23.43	6934542
KAF1577471	1445	24.89	27.29	6934542
KAF1577472	498	24.13	26.43	6934542
KAF1577473	863	22.33	23.96	6934542
KAF1577474	137	24.6	26.74	6934542
KAF1577475	414	22.82	25.14	6934542
KAF1577476	3643	23.5	25.84	6934542
KAF1577477	773	23.2	25.38	6934542
KAF1577478	100	29.51	33.88	6934542
KAF1577479	349	23.66	25.87	6934542
KAF1577480	398	23.96	26.69	6934542
KAF1577481	1318	22.57	24.18	6934542
KAF1577482	194	23.23	25.52	6934542
KAF1577483	255	22.24	24.5	6934542
KAF1577484	88	24.57	27.72	6934542
KAF1577485	363	24.13	26.85	6934542
KAF1577490	412	23.52	25.64	6934542
KAF1577491	167	23.05	24.95	6934542
KAF1577492	117	20.36	21.43	6934542
KAF1577493	148	24.41	26.72	6934542
KAF1577494	555	23.92	26.19	6934542
KAF1577495	1304	23.85	25.37	6934542
KAF1577496	206	22.99	23.2	6934542
KAF1577497	94	24.62	28.61	6934542
KAF1577498	929	23.57	26.03	6934542
KAF1577499	854	23.88	25.75	6934542
KAF1577500	235	22.37	23.52	6934542
KAF1577501	166	25.08	27.03	6934542
KAF1577502	344	23.44	25.52	6934542
KAF1577503	382	23.78	25.82	6934542
KAF1577504	205	23.05	23.29	6934542
KAF1577521	818	22.28	24.23	6934542
KAF1577522	52	20.74	22.39	6934542
KAF1577523	234	25.5	27.03	6934542
KAF1577524	476	23.07	24.79	6934542
KAF1577525	52	25.62	26.98	6934542
KAF1577526	428	22.37	24.24	6934542
KAF1577527	534	23.2	25.43	6934542
KAF1577528	233	28.33	30.71	6934542
KAF1577529	437	25.5	28.84	6934542
KAF1577530	259	22.79	24.03	6934542
KAF1577531	398	24.14	26.56	6934542
KAF1577532	102	27.16	30.29	6934542
KAF1577533	183	24.14	25.93	6934542
KAF1577534	271	26.52	29.89	6934542
KAF1577535	717	22.17	23.97	6934542
KAF1577536	254	23.05	24.76	6934542
KAF1577537	347	22.15	24.11	6934542
KAF1577538	459	25.46	28.75	6934542
KAF1577539	912	21.96	23.01	6934542
KAF1577540	238	26.12	28.89	6934542
KAF1577541	602	22.94	24.63	6934542
KAF1577542	238	24.76	26.4	6934542
KAF1577543	602	25.18	28.52	6934542
KAF1577544	508	24.93	27.75	6934542
KAF1577545	233	22.46	23.42	6934542
KAF1577546	672	22.11	23.54	6934542
KAF1577547	1025	24.53	27.27	6934542
KAF1577548	73	25.24	27.3	6934542
KAF1577549	133	21.91	24.08	6934542
KAF1577550	579	25.3	28.44	6934542
KAF1577551	398	25.96	28.25	6934542
KAF1577552	290	22.2	23.73	6934542
KAF1577553	971	24.26	26.89	6934542
KAF1577554	1088	21.22	22.94	6934542
KAF1577555	294	21.63	23.09	6934542
KAF1577556	238	22.13	24.39	6934542
KAF1577557	948	23.25	25.49	6934542
KAF1577558	417	24.14	25.72	6934542
KAF1577559	190	24.42	25.47	6934542
KAF1577560	89	22.69	25.37	6934542
KAF1577561	335	23.89	25.9	6934542
KAF1577562	232	24.36	25.74	6934542
KAF1577563	175	25.16	27.55	6934542
KAF1577564	300	24.26	26.25	6934542
KAF1577565	574	20.02	21.57	6934542
KAF1577566	456	22.79	24.78	6934542
KAF1577567	630	22.82	24.45	6934542
KAF1577568	392	23.68	25.41	6934542
KAF1577569	367	24.75	27.09	6934542
KAF1577570	1552	23.41	25.6	6934542
KAF1577571	546	23.57	26.74	6934542
KAF1577572	402	21.64	23.36	6934542
KAF1577573	291	21.58	23.67	6934542
KAF1577574	622	24.29	26.31	6934542
KAF1577575	244	24.73	26.66	6934542
KAF1577576	307	22.73	24.99	6934542
KAF1577577	353	24.34	27.27	6934542
KAF1577578	513	24.64	26.63	6934542
KAF1577579	449	22.07	23.7	6934542
KAF1577580	321	26.66	30.56	6934542
KAF1577581	1113	22.75	24.57	6934542
KAF1577582	1407	21.19	22.58	6934542
KAF1577583	431	23.4	25.71	6934542
KAF1577584	1785	23.62	25.91	6934542
KAF1577585	339	24.09	26.45	6934542
KAF1577586	524	23.75	26.18	6934542
KAF1577587	337	25.74	29.41	6934542
KAF1577588	306	21.69	23.47	6934542
KAF1577589	122	24.16	27.58	6934542
KAF1577590	193	22.81	25.98	6934542
KAF1577591	1155	22.29	23.96	6934542
KAF1577592	176	22.41	25.2	6934542
KAF1577593	240	24.36	27.4	6934542
KAF1577594	463	21.87	24.07	6934542
KAF1577595	470	24.1	26.46	6934542
KAF1577596	159	22.61	24.26	6934542
KAF1577597	473	24.6	27.29	6934542
KAF1577598	288	27.82	31.01	6934542
KAF1577599	1083	22.09	23.85	6934542
KAF1577600	867	24.89	27.05	6934542
KAF1577601	328	21.35	22.88	6934542
KAF1577605	1189	23.2	25.54	6934542
KAF1577607	233	24.69	27.21	6934542
KAF1577608	192	25.89	28.45	6934542
KAF1577609	474	24.79	27.31	6934542
KAF1577610	250	23.72	26.32	6934542
KAF1577611	121	18.35	18.16	6934542
KAF1577612	625	21.46	22.74	6934542
KAF1577613	125	22.47	23.8	6934542
KAF1577614	311	22.47	24.71	6934542
KAF1577615	221	25.66	28.81	6934542
KAF1577616	278	23.05	25.35	6934542
KAF1577617	503	25.16	26.2	6934542
KAF1577618	278	21	22	6934542
KAF1577619	358	21.17	22.38	6934542
KAF1577620	165	22.49	24.76	6934542
KAF1577621	203	22.64	24.76	6934542
KAF1577622	283	18.73	19.17	6934542
KAF1577623	158	23.14	25.94	6934542
KAF1577624	517	21.07	22.34	6934542
KAF1577625	78	24.92	27.78	6934542
KAF1577626	175	26.12	29.86	6934542
KAF1577627	437	21.4	22.72	6934542
KAF1577628	106	26.13	27.5	6934542
KAF1577629	541	21.26	22.51	6934542
KAF1577630	215	23.22	25.2	6934542
KAF1577631	171	22.9	24.4	6934542
KAF1577632	347	21.87	23.74	6934542
KAF1577633	392	20.72	21.6	6934542
KAF1577634	227	23.46	25.97	6934542
KAF1577635	342	24.31	26.25	6934542
KAF1577636	144	23.35	24.97	6934542
KAF1577637	383	24.37	26.3	6934542
KAF1577638	282	23.3	24.47	6934542
KAF1577639	556	24.52	27.28	6934542
KAF1577640	603	21.53	23.19	6934542
KAF1577641	475	23.99	26.41	6934542
KAF1577642	57	21.47	21.54	6934542
KAF1577643	545	22.57	24.63	6934542
KAF1577644	102	22.82	26.12	6934542
KAF1577645	410	23.97	27.16	6934542
KAF1577646	173	20.54	20.37	6934542
KAF1577647	215	23.78	25.53	6934542
KAF1577648	323	24.07	25.41	6934542
KAF1577649	209	23.3	26.2	6934542
KAF1577650	897	21.57	23.43	6934542
KAF1577651	184	24.9	26.67	6934542
KAF1577652	248	24.29	27.44	6934542
KAF1577653	162	26.58	30.27	6934542
KAF1577654	130	22.12	23.31	6934542
KAF1577655	366	23.23	25.86	6934542
KAF1577656	945	21.69	22.79	6934542
KAF1577657	391	22.44	23.64	6934542
KAF1577658	1183	24.65	27.43	6934542
KAF1577659	161	24.3	26.92	6934542
KAF1577660	460	21.54	23.21	6934542
KAF1577661	418	23.7	26.12	6934542
KAF1577662	315	24.89	27.67	6934542
KAF1577663	559	20.4	21.73	6934542
KAF1577664	477	24.84	27.4	6934542
KAF1577665	249	24.57	26.18	6934542
KAF1577666	287	24.7	26.88	6934542
KAF1577667	122	24.59	27.46	6934542
KAF1577668	60	26.42	27.12	6934542
KAF1577669	101	22.6	23.46	6934542
KAF1577670	132	24.12	26.92	6934542
KAF1577671	134	23.73	27.65	6934542
KAF1577672	483	24.59	27.44	6934542
KAF1577673	318	26.89	29.84	6934542
KAF1577674	73	23.8	25.42	6934542
KAF1577675	466	23.56	25.46	6934542
KAF1577676	452	24.87	27.33	6934542
KAF1577677	156	22.27	24.37	6934542
KAF1577678	116	22.2	24.41	6934542
KAF1577683	74	22.72	24.62	6934542
KAF1578037	217	20.65	22.9	6934542
KAF1578038	266	23.07	24.21	6934542
KAF1578039	107	21.6	21.97	6934542
KAF1578040	592	22.55	24.45	6934542
KAF1578041	277	22.86	24.84	6934542
KAF1578042	506	23.54	25.97	6934542
KAF1578043	419	21.99	23.4	6934542
KAF1578044	236	22.71	25.14	6934542
KAF1578045	342	22.59	24.13	6934542
KAF1578046	390	23.72	26.03	6934542
KAF1578047	227	25.94	29.68	6934542
KAF1578048	109	25.64	29.6	6934542
KAF1578049	87	25.18	27.83	6934542
KAF1578050	450	26.42	29.32	6934542
KAF1578051	101	23.24	24.48	6934542
KAF1578052	229	22.83	24.54	6934542
KAF1578053	228	25.27	27.93	6934542
KAF1578061	1133	25	27.74	6934542
KAF1578062	67	23.5	25.38	6934542
KAF1578063	152	24.87	26.64	6934542
KAF1578064	450	23.67	26.2	6934542
KAF1578065	203	22.2	24.31	6934542
KAF1578066	260	22.97	25.28	6934542
KAF1578067	152	21.62	23.83	6934542
KAF1578068	132	20.94	22.97	6934542
KAF1578069	421	24.5	26.78	6934542
KAF1578070	1122	23.5	25.65	6934542
KAF1578071	653	24.49	26.54	6934542
KAF1578072	193	25.26	28.47	6934542
KAF1578073	350	25.16	27.54	6934542
KAF1578074	86	24.66	25.95	6934542
KAF1578075	482	26.05	28.64	6934542
KAF1578076	573	24.21	27.3	6934542
KAF1578077	408	23.97	26	6934542
KAF1578078	313	25.2	27.22	6934542
KAF1578079	326	24.38	26.47	6934542
KAF1578080	108	23.05	26.42	6934542
KAF1578081	1217	22.32	23.96	6934542
KAF1578082	387	25.28	28.56	6934542
KAF1578083	319	23.95	26.32	6934542
KAF1578084	151	22.45	24.54	6934542
KAF1578085	807	22.86	24.94	6934542
KAF1578086	249	24.5	26.44	6934542
KAF1578087	114	24.15	26.21	6934542
KAF1578088	164	24	26.42	6934542
KAF1578089	430	23.61	26.29	6934542
KAF1578090	226	23.23	26.27	6934542
KAF1578091	258	22.28	24.8	6934542
KAF1578092	163	21.73	23.14	6934542
KAF1578093	433	24.71	27.03	6934542
