Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
ENSCCEP00000001998	248	23.26	24.59	19098259
ENSCCEP00000001999	172	23.53	26.03	19098259
ENSCCEP00000002000	219	25.51	28.75	19098259
ENSCCEP00000002021	268	23.48	25.2	19098259
ENSCCEP00000002002	1081	24.38	26.81	19098259
ENSCCEP00000002001	265	24.35	27.88	19098259
ENSCCEP00000002094	378	25.19	27.13	19098259
ENSCCEP00000002114	389	24.68	26.56	19098259
ENSCCEP00000002006	115	21.73	23.47	19098259
ENSCCEP00000002007	89	23.78	25.79	19098259
ENSCCEP00000002008	171	26.61	29.2	19098259
ENSCCEP00000002009	171	26.61	29.2	19098259
ENSCCEP00000002010	198	23.21	23.21	19098259
ENSCCEP00000002015	341	23.54	24.27	19098259
ENSCCEP00000002691	490	26.32	29.01	19098259
ENSCCEP00000002750	564	25.7	28.41	19098259
ENSCCEP00000002770	486	26.38	29.15	19098259
ENSCCEP00000002771	511	26	28.77	19098259
ENSCCEP00000002800	494	26.12	28.91	19098259
ENSCCEP00000002012	451	24.83	27.49	19098259
ENSCCEP00000002013	348	23.27	25	19098259
ENSCCEP00000002014	368	23.07	24.83	19098259
ENSCCEP00000002049	346	22.14	24.71	19098259
ENSCCEP00000002066	158	23.48	26.19	19098259
ENSCCEP00000002016	598	23.8	26.19	19098259
ENSCCEP00000002018	346	21.72	23.47	19098259
ENSCCEP00000002020	1787	20.98	22.35	19098259
ENSCCEP00000002024	1813	20.88	22.3	19098259
ENSCCEP00000002027	1761	20.93	22.3	19098259
ENSCCEP00000002031	1719	20.93	22.33	19098259
ENSCCEP00000002035	1670	20.88	22.27	19098259
ENSCCEP00000002040	1610	20.93	22.2	19098259
ENSCCEP00000002019	247	25.8	29.24	19098259
ENSCCEP00000002022	205	22.36	24.85	19098259
ENSCCEP00000002023	214	24.03	26.53	19098259
ENSCCEP00000002025	1184	23.56	25.54	19098259
ENSCCEP00000004835	416	24.27	27.04	19098259
ENSCCEP00000005294	436	24.17	26.9	19098259
ENSCCEP00000005536	432	24.15	26.94	19098259
ENSCCEP00000005586	477	24.44	27.23	19098259
ENSCCEP00000005634	460	24.5	27.26	19098259
ENSCCEP00000005684	422	24.13	26.9	19098259
ENSCCEP00000005750	388	24.31	27.06	19098259
ENSCCEP00000005793	361	24.35	27.15	19098259
ENSCCEP00000002026	429	22.94	24.8	19098259
ENSCCEP00000002028	404	23.48	25.57	19098259
ENSCCEP00000002030	425	23.36	25.5	19098259
ENSCCEP00000002029	2532	23.68	26.03	19098259
ENSCCEP00000002034	2525	23.67	26.02	19098259
ENSCCEP00000002037	2523	23.67	26.01	19098259
ENSCCEP00000002032	112	24.23	26.76	19098259
ENSCCEP00000002033	112	24.23	26.76	19098259
ENSCCEP00000002140	692	24.03	26.12	19098259
ENSCCEP00000002143	683	24.12	26.18	19098259
ENSCCEP00000002148	617	23.84	25.79	19098259
ENSCCEP00000002042	1479	21.5	23.6	19098259
ENSCCEP00000002041	576	24.7	26.57	19098259
ENSCCEP00000002043	576	24.7	26.57	19098259
ENSCCEP00000002045	576	24.7	26.57	19098259
ENSCCEP00000002054	470	24.68	26.68	19098259
ENSCCEP00000002046	465	24.13	26.17	19098259
ENSCCEP00000002044	503	21.53	23.26	19098259
ENSCCEP00000002047	466	21.62	23.36	19098259
ENSCCEP00000002048	296	24.29	25.78	19098259
ENSCCEP00000002051	224	24.05	25.39	19098259
ENSCCEP00000002053	296	24.29	25.78	19098259
ENSCCEP00000002055	296	24.29	25.78	19098259
ENSCCEP00000002050	171	24.11	26.09	19098259
ENSCCEP00000002052	753	22.37	23.78	19098259
ENSCCEP00000002056	674	21.94	23.41	19098259
ENSCCEP00000002058	674	21.94	23.41	19098259
ENSCCEP00000002059	71	22.98	23.89	19098259
ENSCCEP00000002060	313	22.03	23.87	19098259
ENSCCEP00000002062	255	21.92	23.95	19098259
ENSCCEP00000002061	996	23.8	26.01	19098259
ENSCCEP00000002063	56	23.12	24.12	19098259
ENSCCEP00000002065	102	24.47	27.63	19098259
ENSCCEP00000002067	260	24.43	27.23	19098259
ENSCCEP00000002064	381	24.33	26.44	19098259
ENSCCEP00000002068	240	23.04	23.72	19098259
ENSCCEP00000002069	51	24.84	27.56	19098259
ENSCCEP00000002072	521	27.24	30.83	19098259
ENSCCEP00000002070	236	25.16	27.37	19098259
ENSCCEP00000002074	227	25.04	27.09	19098259
ENSCCEP00000002073	192	23.48	25.57	19098259
ENSCCEP00000002077	387	23.05	24.93	19098259
ENSCCEP00000002076	84	23.27	24.98	19098259
ENSCCEP00000002078	539	23.69	26.25	19098259
ENSCCEP00000002082	93	25.51	26.83	19098259
ENSCCEP00000002079	277	24.96	27.87	19098259
ENSCCEP00000002081	222	24.98	27.07	19098259
ENSCCEP00000002161	413	23.03	25.18	19098259
ENSCCEP00000002163	390	22.97	25.28	19098259
ENSCCEP00000002171	336	23.14	25.51	19098259
ENSCCEP00000002083	485	21.46	23.79	19098259
ENSCCEP00000003554	1939	24.1	26.62	19098259
ENSCCEP00000003567	1890	24.09	26.62	19098259
ENSCCEP00000003577	1847	23.96	26.4	19098259
ENSCCEP00000003819	1921	24.21	26.6	19098259
ENSCCEP00000003902	1969	24.12	26.51	19098259
ENSCCEP00000004091	1808	24.72	27.34	19098259
ENSCCEP00000004096	1777	24.55	26.98	19098259
ENSCCEP00000004353	1812	24.75	27.34	19098259
ENSCCEP00000004661	1828	24.63	27.1	19098259
ENSCCEP00000005164	1770	24.77	27.27	19098259
ENSCCEP00000002084	129	21.08	22.76	19098259
ENSCCEP00000002085	246	24.67	27.06	19098259
ENSCCEP00000002086	150	22.95	24.65	19098259
ENSCCEP00000002087	412	24.01	26.28	19098259
ENSCCEP00000002088	404	22.44	24.71	19098259
ENSCCEP00000002089	156	25	28.05	19098259
ENSCCEP00000002090	364	23.25	26.24	19098259
ENSCCEP00000002095	263	24.96	26.16	19098259
ENSCCEP00000002096	162	24.53	26.86	19098259
ENSCCEP00000002097	90	23.53	25.37	19098259
ENSCCEP00000002098	322	25.17	28.49	19098259
ENSCCEP00000002199	432	23.34	25.98	19098259
ENSCCEP00000002103	250	21.89	22.86	19098259
ENSCCEP00000002104	250	21.89	22.86	19098259
ENSCCEP00000002106	455	22.75	23.51	19098259
ENSCCEP00000002108	114	24	25.95	19098259
ENSCCEP00000002110	101	20.24	21.92	19098259
ENSCCEP00000002109	132	24.22	25.67	19098259
ENSCCEP00000002111	388	24.99	28.56	19098259
ENSCCEP00000002113	353	25.21	28.95	19098259
ENSCCEP00000002112	311	24.74	26.35	19098259
ENSCCEP00000002115	101	20.39	22.02	19098259
ENSCCEP00000002118	101	20.38	21.95	19098259
ENSCCEP00000002121	121	22.61	24.46	19098259
ENSCCEP00000002119	69	25.18	28.51	19098259
ENSCCEP00000002120	130	24.3	26.43	19098259
ENSCCEP00000002370	933	23.06	25.22	19098259
ENSCCEP00000002384	913	23.11	25.29	19098259
ENSCCEP00000002448	892	23.05	25.21	19098259
ENSCCEP00000002122	320	24.11	26.44	19098259
ENSCCEP00000002123	541	21.79	23.78	19098259
ENSCCEP00000002124	483	21.22	23.16	19098259
ENSCCEP00000002125	189	24.28	24.45	19098259
ENSCCEP00000002129	1269	23.46	25.69	19098259
ENSCCEP00000002134	1213	23.39	25.63	19098259
ENSCCEP00000002138	1301	23.56	25.79	19098259
ENSCCEP00000002126	932	22.68	23.91	19098259
ENSCCEP00000002130	983	22.72	24.06	19098259
ENSCCEP00000002128	331	22.54	23.89	19098259
ENSCCEP00000002127	189	23.59	26.03	19098259
ENSCCEP00000002131	1358	21.2	22.29	19098259
ENSCCEP00000002133	1376	21.28	22.39	19098259
ENSCCEP00000002132	384	22.02	23.7	19098259
ENSCCEP00000002135	356	22.18	23.8	19098259
ENSCCEP00000002137	356	22.18	23.8	19098259
ENSCCEP00000002151	238	21.63	23.13	19098259
ENSCCEP00000002153	202	22.03	23.62	19098259
ENSCCEP00000002156	165	22.39	24.12	19098259
ENSCCEP00000002139	420	27.68	29.8	19098259
ENSCCEP00000002147	270	22.53	24.7	19098259
ENSCCEP00000002555	349	24.72	25.94	19098259
ENSCCEP00000002601	337	24.95	26.26	19098259
ENSCCEP00000002827	327	24.83	26.03	19098259
ENSCCEP00000002141	1641	22.54	24.58	19098259
ENSCCEP00000002144	1641	22.54	24.58	19098259
ENSCCEP00000002149	1645	22.56	24.59	19098259
ENSCCEP00000002150	1605	22.57	24.59	19098259
ENSCCEP00000002543	806	23.41	24.99	19098259
ENSCCEP00000002548	740	23.92	25.78	19098259
ENSCCEP00000002553	619	23.82	25.61	19098259
ENSCCEP00000002154	409	23.52	25.14	19098259
ENSCCEP00000002300	384	23.5	25.35	19098259
ENSCCEP00000002309	357	23.97	26.04	19098259
ENSCCEP00000002157	254	24.58	27.77	19098259
ENSCCEP00000002158	251	24.22	27.24	19098259
ENSCCEP00000002160	194	24.63	27.56	19098259
ENSCCEP00000002784	459	22.75	24.63	19098259
ENSCCEP00000002785	459	22.75	24.63	19098259
ENSCCEP00000002791	459	22.75	24.63	19098259
ENSCCEP00000002795	459	22.75	24.63	19098259
ENSCCEP00000002872	544	22.45	24.44	19098259
ENSCCEP00000002170	320	24.49	27.03	19098259
ENSCCEP00000002178	281	24.92	27.21	19098259
ENSCCEP00000002811	1071	23.03	25.13	19098259
ENSCCEP00000002814	1067	23	25.09	19098259
ENSCCEP00000002165	426	23.31	25.95	19098259
ENSCCEP00000002207	1795	21.79	23.21	19098259
ENSCCEP00000002209	1790	21.53	22.9	19098259
ENSCCEP00000002211	1854	21.71	23.13	19098259
ENSCCEP00000002166	252	23.18	25.27	19098259
ENSCCEP00000002168	241	26.04	29.61	19098259
ENSCCEP00000002169	447	25.51	28.33	19098259
ENSCCEP00000002174	417	25.7	28.67	19098259
ENSCCEP00000002176	400	25.37	28.23	19098259
ENSCCEP00000002172	317	24.97	27.86	19098259
ENSCCEP00000002173	588	22.62	24.05	19098259
ENSCCEP00000002175	482	24.77	27.55	19098259
ENSCCEP00000002181	414	26.89	29.99	19098259
ENSCCEP00000002182	161	26.13	29.28	19098259
ENSCCEP00000002184	135	24.6	26.9	19098259
ENSCCEP00000002177	496	21.79	23.21	19098259
ENSCCEP00000002179	297	22.42	25.02	19098259
ENSCCEP00000002180	406	22.65	25.36	19098259
ENSCCEP00000002183	236	26.26	28.85	19098259
ENSCCEP00000002185	239	27.04	29.97	19098259
ENSCCEP00000002190	396	23.46	25.42	19098259
ENSCCEP00000002192	148	22.43	23.89	19098259
ENSCCEP00000002187	626	23.89	26.01	19098259
ENSCCEP00000002191	632	23.95	26.17	19098259
ENSCCEP00000002198	621	24.22	26.57	19098259
ENSCCEP00000002201	622	24.16	26.53	19098259
ENSCCEP00000002420	4481	24.41	26.96	19098259
ENSCCEP00000002514	4617	24.21	26.71	19098259
ENSCCEP00000002533	4509	24.36	26.88	19098259
ENSCCEP00000002573	3936	24.48	27.12	19098259
ENSCCEP00000002193	153	21.99	23.21	19098259
ENSCCEP00000002196	297	22.95	24.98	19098259
ENSCCEP00000002194	37	22.23	23.68	19098259
ENSCCEP00000002195	126	20.45	21.38	19098259
ENSCCEP00000002197	311	22.01	23.42	19098259
ENSCCEP00000002204	409	23.39	25.74	19098259
ENSCCEP00000002216	392	22.81	24.96	19098259
ENSCCEP00000002202	1416	22.62	24.4	19098259
ENSCCEP00000002206	601	23.55	25.63	19098259
ENSCCEP00000002200	315	24.61	27.01	19098259
ENSCCEP00000002203	542	23.56	25.06	19098259
ENSCCEP00000002205	165	23.59	25.9	19098259
ENSCCEP00000002208	1251	20.94	22.21	19098259
ENSCCEP00000002210	395	21.64	22.39	19098259
ENSCCEP00000002212	309	25.31	28.42	19098259
ENSCCEP00000002213	170	22.74	24.77	19098259
ENSCCEP00000002215	303	24.49	26.77	19098259
ENSCCEP00000002218	337	24.52	26.82	19098259
ENSCCEP00000002214	138	22.04	23.09	19098259
ENSCCEP00000002220	298	26.04	28.9	19098259
ENSCCEP00000002235	336	25.79	28.49	19098259
ENSCCEP00000002241	309	25.5	28.16	19098259
ENSCCEP00000006400	1056	21.21	21.71	19098259
ENSCCEP00000006453	1077	21.87	22.69	19098259
ENSCCEP00000006454	1014	22.04	22.93	19098259
ENSCCEP00000006497	1098	21.68	22.37	19098259
ENSCCEP00000006501	1090	21.64	22.37	19098259
ENSCCEP00000006505	1019	21.71	22.51	19098259
ENSCCEP00000006524	1078	21.45	22.06	19098259
ENSCCEP00000006570	1111	21.63	22.32	19098259
ENSCCEP00000006592	903	21.68	22.63	19098259
ENSCCEP00000006593	785	21.27	22.32	19098259
ENSCCEP00000002219	425	23.99	26.2	19098259
ENSCCEP00000002221	1020	23.56	25.55	19098259
ENSCCEP00000002222	147	24.49	27.52	19098259
ENSCCEP00000002223	263	22.64	24.54	19098259
ENSCCEP00000002225	1366	25.07	27.85	19098259
ENSCCEP00000002232	1310	25.05	27.88	19098259
ENSCCEP00000002238	1306	25.13	27.98	19098259
ENSCCEP00000002230	76	23.09	25.15	19098259
ENSCCEP00000002231	180	24.38	27.12	19098259
ENSCCEP00000002236	263	30.77	32.63	19098259
ENSCCEP00000002240	269	22.62	24.39	19098259
ENSCCEP00000002244	258	23.28	24.64	19098259
ENSCCEP00000002237	186	24.68	26.77	19098259
ENSCCEP00000002242	173	24.71	27.07	19098259
ENSCCEP00000002243	170	24.34	26.37	19098259
ENSCCEP00000002239	652	23.9	25.75	19098259
ENSCCEP00000002247	636	23.73	25.54	19098259
ENSCCEP00000002253	636	23.68	25.44	19098259
ENSCCEP00000002264	595	24.19	26.18	19098259
ENSCCEP00000002269	530	23.98	25.87	19098259
ENSCCEP00000002245	258	23.22	25.22	19098259
ENSCCEP00000002251	843	22.2	23.91	19098259
ENSCCEP00000002261	916	22.36	24.12	19098259
ENSCCEP00000002268	843	22.2	23.91	19098259
ENSCCEP00000002273	780	22.08	23.81	19098259
ENSCCEP00000002248	417	30.59	34.8	19098259
ENSCCEP00000002249	200	22.19	24.22	19098259
ENSCCEP00000002250	129	24.3	25.76	19098259
ENSCCEP00000002254	565	25.26	27.65	19098259
ENSCCEP00000002259	88	23.53	23.69	19098259
ENSCCEP00000002260	201	23.24	24.64	19098259
ENSCCEP00000002630	815	24.24	26.54	19098259
ENSCCEP00000002653	805	24.42	26.77	19098259
ENSCCEP00000002265	155	22.39	22.85	19098259
ENSCCEP00000002270	195	22.9	23.96	19098259
ENSCCEP00000002271	194	23.06	24.32	19098259
ENSCCEP00000002266	611	22.54	25.04	19098259
ENSCCEP00000002267	1163	23.29	25.12	19098259
ENSCCEP00000002272	1676	22.86	24.68	19098259
ENSCCEP00000002276	1693	22.88	24.67	19098259
ENSCCEP00000002284	505	23.16	24.92	19098259
ENSCCEP00000002291	800	23.07	25.15	19098259
ENSCCEP00000002274	401	21.97	23.45	19098259
ENSCCEP00000003379	462	22.81	24.67	19098259
ENSCCEP00000003545	612	23.73	25.87	19098259
ENSCCEP00000003551	421	23.36	25.24	19098259
ENSCCEP00000003560	461	22.85	24.78	19098259
ENSCCEP00000003599	489	22.83	24.72	19098259
ENSCCEP00000003624	469	23.09	25.04	19098259
ENSCCEP00000002275	269	23.29	25.22	19098259
ENSCCEP00000002278	141	26.77	28.96	19098259
ENSCCEP00000002279	239	25.08	27.06	19098259
ENSCCEP00000002281	225	24.1	25.68	19098259
ENSCCEP00000002280	790	21.88	23.73	19098259
ENSCCEP00000002285	774	21.93	23.75	19098259
ENSCCEP00000002282	669	25.45	28.52	19098259
ENSCCEP00000002283	640	25.19	28.18	19098259
ENSCCEP00000002293	611	25.39	28.57	19098259
ENSCCEP00000002296	611	25.39	28.57	19098259
ENSCCEP00000002299	610	25.42	28.64	19098259
ENSCCEP00000002286	257	24.04	26.37	19098259
ENSCCEP00000002287	276	24.89	27.28	19098259
ENSCCEP00000002289	276	24.89	27.28	19098259
ENSCCEP00000002288	140	24.59	25.32	19098259
ENSCCEP00000002290	348	24.74	26.75	19098259
ENSCCEP00000002292	377	24.85	26.92	19098259
ENSCCEP00000002294	353	24.52	26.92	19098259
ENSCCEP00000002295	756	24.71	27.04	19098259
ENSCCEP00000002298	709	24.7	27.03	19098259
ENSCCEP00000002297	117	24.1	24.62	19098259
ENSCCEP00000002349	1563	22	23.91	19098259
ENSCCEP00000002358	1585	22.16	24.17	19098259
ENSCCEP00000002367	1544	22.1	24.07	19098259
ENSCCEP00000002369	1391	22.48	24.5	19098259
ENSCCEP00000002301	335	21.52	23.16	19098259
ENSCCEP00000002303	259	21.3	23.16	19098259
ENSCCEP00000002302	542	20.25	21.67	19098259
ENSCCEP00000002304	523	20.11	21.49	19098259
ENSCCEP00000002305	788	24.33	27.05	19098259
ENSCCEP00000002308	778	24.34	27.09	19098259
ENSCCEP00000002310	192	23.13	25.29	19098259
ENSCCEP00000002311	462	24.41	26.35	19098259
ENSCCEP00000002312	457	23.76	25.29	19098259
ENSCCEP00000002313	457	23.76	25.29	19098259
ENSCCEP00000002314	435	23.66	25.17	19098259
ENSCCEP00000002537	629	23.17	24.64	19098259
ENSCCEP00000002769	682	23.33	24.86	19098259
ENSCCEP00000002773	615	23.12	24.56	19098259
ENSCCEP00000002775	616	23.49	24.97	19098259
ENSCCEP00000002779	622	23.52	24.95	19098259
ENSCCEP00000002780	551	23.31	24.71	19098259
ENSCCEP00000002839	1867	23.58	26	19098259
ENSCCEP00000002895	1871	23.62	25.99	19098259
ENSCCEP00000003118	1835	23.7	26.24	19098259
ENSCCEP00000003229	1797	23.75	26.15	19098259
ENSCCEP00000003242	1853	23.65	25.98	19098259
ENSCCEP00000003330	1879	23.65	26.02	19098259
ENSCCEP00000003331	1854	23.74	26.08	19098259
ENSCCEP00000003440	1837	23.66	26.11	19098259
ENSCCEP00000003544	1470	23.37	25.52	19098259
ENSCCEP00000002315	199	25.12	26.87	19098259
ENSCCEP00000002316	460	20.92	22.64	19098259
ENSCCEP00000002323	493	21.36	23.15	19098259
ENSCCEP00000002330	478	21.41	23.18	19098259
ENSCCEP00000004707	1183	22.73	24.73	19098259
ENSCCEP00000004883	1117	22.63	24.6	19098259
ENSCCEP00000005022	1115	22.79	24.85	19098259
ENSCCEP00000005036	1089	22.69	24.74	19098259
ENSCCEP00000005051	1128	22.69	24.78	19098259
ENSCCEP00000005114	1064	22.56	24.64	19098259
ENSCCEP00000002318	418	31.14	33.71	19098259
ENSCCEP00000002322	468	23.83	24.45	19098259
ENSCCEP00000002319	148	21.52	21.59	19098259
ENSCCEP00000002328	435	24.17	26.09	19098259
ENSCCEP00000002321	396	23.92	25.5	19098259
ENSCCEP00000002325	305	24.07	25.21	19098259
ENSCCEP00000002324	107	20.68	21.57	19098259
ENSCCEP00000002326	370	24.11	26.27	19098259
ENSCCEP00000002378	416	23.59	25.88	19098259
ENSCCEP00000002386	431	23.19	25.26	19098259
ENSCCEP00000002329	570	29.84	31.94	19098259
ENSCCEP00000002332	133	21.45	22.8	19098259
ENSCCEP00000002335	214	23.1	25.51	19098259
ENSCCEP00000002331	615	22.28	23.85	19098259
ENSCCEP00000002334	615	22.28	23.85	19098259
ENSCCEP00000002336	599	22.42	23.99	19098259
ENSCCEP00000002340	595	22.42	23.99	19098259
ENSCCEP00000002344	615	22.28	23.83	19098259
ENSCCEP00000002347	603	22.15	23.56	19098259
ENSCCEP00000002341	1013	24.33	26.78	19098259
ENSCCEP00000002345	895	24.7	27.15	19098259
ENSCCEP00000002333	157	25.41	27.45	19098259
ENSCCEP00000002337	137	22.84	21.84	19098259
ENSCCEP00000002339	278	23.21	25.19	19098259
ENSCCEP00000002348	268	24.37	26.78	19098259
ENSCCEP00000002350	83	25	27.64	19098259
ENSCCEP00000002353	306	24.7	27.41	19098259
ENSCCEP00000002354	149	23.22	25.81	19098259
ENSCCEP00000002355	143	24.78	26.97	19098259
ENSCCEP00000002356	148	22.68	23.06	19098259
ENSCCEP00000002357	233	21.97	23.19	19098259
ENSCCEP00000002359	350	25.71	27.79	19098259
ENSCCEP00000002360	219	20.5	21.47	19098259
ENSCCEP00000002361	60	20.28	22.31	19098259
ENSCCEP00000002363	1739	23.22	25.3	19098259
ENSCCEP00000002371	1836	23.06	25.07	19098259
ENSCCEP00000002385	1862	23.12	25.16	19098259
ENSCCEP00000002362	451	21.39	22.95	19098259
ENSCCEP00000002364	126	25.55	25.82	19098259
ENSCCEP00000002365	172	22.68	24.48	19098259
ENSCCEP00000002366	227	21.76	23.89	19098259
ENSCCEP00000002368	313	20.93	22.54	19098259
ENSCCEP00000002374	272	20.67	22.41	19098259
ENSCCEP00000007061	1469	22.9	24.7	19098259
ENSCCEP00000007474	1787	23.16	24.73	19098259
ENSCCEP00000007479	1704	23.42	25.08	19098259
ENSCCEP00000007481	1684	23.29	24.91	19098259
ENSCCEP00000007683	1558	23.56	25.19	19098259
ENSCCEP00000007684	1523	23.6	25.3	19098259
ENSCCEP00000007694	1690	23.46	25.12	19098259
ENSCCEP00000002372	561	22.4	23.57	19098259
ENSCCEP00000002376	410	22.98	25.09	19098259
ENSCCEP00000002375	176	25.38	27.12	19098259
ENSCCEP00000002379	125	22.61	24	19098259
ENSCCEP00000002381	162	23.58	25.34	19098259
ENSCCEP00000002380	155	25.04	26.83	19098259
ENSCCEP00000002377	506	23.52	26.33	19098259
ENSCCEP00000002382	585	24.64	27.26	19098259
ENSCCEP00000002383	780	20.97	22.66	19098259
ENSCCEP00000002387	172	24.24	26.55	19098259
ENSCCEP00000002388	1417	20.8	21.41	19098259
ENSCCEP00000002392	1422	20.77	21.36	19098259
ENSCCEP00000002390	820	22.6	23.97	19098259
ENSCCEP00000002398	766	22.27	23.52	19098259
ENSCCEP00000002389	213	22.88	24.38	19098259
ENSCCEP00000002391	213	22.88	24.38	19098259
ENSCCEP00000002393	152	19.67	20.4	19098259
ENSCCEP00000002394	243	20.82	21.71	19098259
ENSCCEP00000002396	279	24.06	25.91	19098259
ENSCCEP00000002397	530	23.97	26.2	19098259
ENSCCEP00000002399	68	24.93	25.5	19098259
ENSCCEP00000002400	393	25.54	29.02	19098259
ENSCCEP00000002401	56	20.26	19.89	19098259
ENSCCEP00000002402	540	24.39	25.76	19098259
ENSCCEP00000002403	2074	22.62	25.04	19098259
ENSCCEP00000002410	2045	22.75	25.16	19098259
ENSCCEP00000002404	418	23.73	24.87	19098259
ENSCCEP00000002405	585	23	25.13	19098259
ENSCCEP00000002406	566	22.8	24.91	19098259
ENSCCEP00000002408	578	22.8	24.8	19098259
ENSCCEP00000002407	313	21.38	22.77	19098259
ENSCCEP00000002409	1143	22.22	23.81	19098259
ENSCCEP00000002411	1149	22.26	23.81	19098259
ENSCCEP00000002412	394	24.67	26.86	19098259
ENSCCEP00000002413	833	22.37	24.11	19098259
ENSCCEP00000002414	449	24.49	26.71	19098259
ENSCCEP00000002415	476	24.27	26.25	19098259
ENSCCEP00000002416	513	23.11	25.49	19098259
ENSCCEP00000002417	507	23.16	25.47	19098259
ENSCCEP00000002418	471	26.99	30.32	19098259
ENSCCEP00000002419	653	23.87	25.97	19098259
ENSCCEP00000002421	671	23.95	25.95	19098259
ENSCCEP00000002422	435	24.5	27.01	19098259
ENSCCEP00000002428	445	24.29	26.77	19098259
ENSCCEP00000002434	445	24.29	26.77	19098259
ENSCCEP00000002426	1580	22.27	23.25	19098259
ENSCCEP00000002440	1489	22.05	23.03	19098259
ENSCCEP00000002453	1474	22.1	23.09	19098259
ENSCCEP00000002467	1473	22.05	23.04	19098259
ENSCCEP00000002483	1458	22.08	23.07	19098259
ENSCCEP00000002506	1476	21.93	22.93	19098259
ENSCCEP00000002424	582	22.57	24.48	19098259
ENSCCEP00000002423	415	25.26	27.08	19098259
ENSCCEP00000003238	932	22.97	24.07	19098259
ENSCCEP00000003244	911	22.97	24.02	19098259
ENSCCEP00000003333	908	23	24.3	19098259
ENSCCEP00000003340	897	23.16	24.52	19098259
ENSCCEP00000003363	893	23.19	24.32	19098259
ENSCCEP00000002425	119	21.7	23.03	19098259
ENSCCEP00000002427	136	22.8	24.75	19098259
ENSCCEP00000002429	119	24.41	26.8	19098259
ENSCCEP00000002436	211	24.1	25.38	19098259
ENSCCEP00000002432	132	22.39	24.06	19098259
ENSCCEP00000002431	308	23.56	26.37	19098259
ENSCCEP00000002433	224	26.95	28.3	19098259
ENSCCEP00000002437	466	27.31	28.2	19098259
ENSCCEP00000002435	437	22.91	24.73	19098259
ENSCCEP00000002438	381	24.47	26.7	19098259
ENSCCEP00000002439	95	22.88	24.59	19098259
ENSCCEP00000002443	263	22.95	24.68	19098259
ENSCCEP00000002447	284	22.57	23.9	19098259
ENSCCEP00000002442	1161	23.35	25.19	19098259
ENSCCEP00000002446	1094	23.38	25.24	19098259
ENSCCEP00000002441	260	22.39	24.71	19098259
ENSCCEP00000002444	520	22.58	24.59	19098259
ENSCCEP00000002445	322	23.05	23.56	19098259
ENSCCEP00000002449	106	22.74	23.88	19098259
ENSCCEP00000002450	140	20	20.36	19098259
ENSCCEP00000002461	510	24.3	26.04	19098259
ENSCCEP00000002451	1300	21.48	22.57	19098259
ENSCCEP00000002454	277	23.47	25.6	19098259
ENSCCEP00000002452	138	25.75	29.27	19098259
ENSCCEP00000002473	411	23.2	25.08	19098259
ENSCCEP00000002494	393	21.93	23.77	19098259
ENSCCEP00000002459	908	23.49	25.66	19098259
ENSCCEP00000002455	509	24.47	27.24	19098259
ENSCCEP00000002456	533	24.4	27.05	19098259
ENSCCEP00000002458	531	24.39	27.07	19098259
ENSCCEP00000002460	177	23.52	25.34	19098259
ENSCCEP00000002464	142	23.83	27	19098259
ENSCCEP00000002462	880	23.26	25.41	19098259
ENSCCEP00000002465	866	23.28	25.45	19098259
ENSCCEP00000002463	108	23.2	23.65	19098259
ENSCCEP00000002466	286	22.73	24.54	19098259
ENSCCEP00000002469	322	22.13	23.35	19098259
ENSCCEP00000002477	987	23.21	24.79	19098259
ENSCCEP00000002490	972	23.21	24.79	19098259
ENSCCEP00000002505	964	23.11	24.77	19098259
ENSCCEP00000002513	931	23.47	25.07	19098259
ENSCCEP00000002529	882	23.4	25.06	19098259
ENSCCEP00000002471	137	24.06	26.54	19098259
ENSCCEP00000002472	316	23.95	25.36	19098259
ENSCCEP00000002474	133	23.74	25.61	19098259
ENSCCEP00000002478	604	21.85	23.5	19098259
ENSCCEP00000002482	607	21.91	23.56	19098259
ENSCCEP00000002475	87	18.61	20.98	19098259
ENSCCEP00000002479	243	23.6	25.72	19098259
ENSCCEP00000002476	334	22.04	24.37	19098259
ENSCCEP00000002484	310	25.1	26.7	19098259
ENSCCEP00000002493	349	24.54	26.07	19098259
ENSCCEP00000002480	703	22.83	24.26	19098259
ENSCCEP00000002485	684	22.84	24.23	19098259
ENSCCEP00000002486	243	21.66	22.43	19098259
ENSCCEP00000002488	216	22.08	22.88	19098259
ENSCCEP00000002489	72	20.85	23.36	19098259
ENSCCEP00000002492	359	24.48	26.51	19098259
ENSCCEP00000002491	305	24.01	26.23	19098259
ENSCCEP00000002495	254	24.45	26.93	19098259
ENSCCEP00000002498	260	22.34	23.41	19098259
ENSCCEP00000002496	276	25.07	27.28	19098259
ENSCCEP00000002499	270	23.35	25.96	19098259
ENSCCEP00000002501	305	23.2	24.8	19098259
ENSCCEP00000002500	183	26.3	29.29	19098259
ENSCCEP00000002502	171	26.03	28.92	19098259
ENSCCEP00000002568	441	24.58	26.85	19098259
ENSCCEP00000002503	1164	21.84	23.22	19098259
ENSCCEP00000002504	545	23.74	25.69	19098259
ENSCCEP00000002507	635	22.32	23.3	19098259
ENSCCEP00000002508	67	20.9	21.91	19098259
ENSCCEP00000002526	495	21.31	22.66	19098259
ENSCCEP00000002531	429	21.73	23.36	19098259
