Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
KAF1655873	348	21.77	23.6	6263581
KAF1655892	534	22.23	24.09	6263581
KAF1655893	563	21.34	23.18	6263581
KAF1655926	232	23.63	26.01	6263581
KAF1655959	180	23.31	25.35	6263581
KAF1655971	608	24.29	27.22	6263581
KAF1655972	1151	24.68	27.07	6263581
KAF1655973	910	23.78	25.36	6263581
KAF1655974	1867	23.64	26.09	6263581
KAF1655975	705	25.63	27.31	6263581
KAF1655977	115	21.62	24.27	6263581
KAF1656013	671	24.89	27.55	6263581
KAF1656014	305	26.25	29.16	6263581
KAF1656015	359	24.94	27.69	6263581
KAF1656016	250	21.71	22.41	6263581
KAF1656017	900	23.68	25.99	6263581
KAF1656030	448	22.82	24.09	6263581
KAF1656031	336	24.36	26.41	6263581
KAF1656032	450	23.39	25.59	6263581
KAF1656033	524	20.24	21.89	6263581
KAF1656034	208	21.14	22.97	6263581
KAF1656077	89	22.28	25.31	6263581
KAF1656081	133	23.98	25.97	6263581
KAF1656082	327	21.34	23.13	6263581
KAF1656136	301	26.16	29.51	6263581
KAF1656137	242	22.25	24.39	6263581
KAF1656138	176	18.84	19.33	6263581
KAF1656143	93	22.25	24.49	6263581
KAF1656144	785	23.72	25.47	6263581
KAF1656145	87	23.06	24.82	6263581
KAF1656146	784	21.75	23.06	6263581
KAF1656147	674	23.93	27.15	6263581
KAF1656148	334	25.34	27.76	6263581
KAF1656174	515	25.4	28.17	6263581
KAF1656175	781	22.58	24.42	6263581
KAF1656176	108	24.19	26.47	6263581
KAF1656177	463	24.12	27.36	6263581
KAF1656178	652	22.65	24.31	6263581
KAF1656179	138	20.86	21.94	6263581
KAF1656180	631	23.99	27.53	6263581
KAF1656181	339	24.47	26.61	6263581
KAF1656206	181	24.07	27.87	6263581
KAF1656207	223	24.11	26.52	6263581
KAF1656259	565	22.89	24.28	6263581
KAF1656260	270	25.37	28.79	6263581
KAF1656275	345	23.81	25.43	6263581
KAF1656296	309	22.86	25.56	6263581
KAF1656297	332	22.53	25.09	6263581
KAF1656298	1037	23.55	25.44	6263581
KAF1656299	80	23.14	25.09	6263581
KAF1656300	236	24.43	26.51	6263581
KAF1656301	125	25.58	28.2	6263581
KAF1656302	120	24.48	27.35	6263581
KAF1656306	668	23.52	25.61	6263581
KAF1656312	228	20.89	22.97	6263581
KAF1656313	131	23.83	26.62	6263581
KAF1656314	241	23.07	24.92	6263581
KAF1656315	350	23.93	25.82	6263581
KAF1656316	378	23.88	26.11	6263581
KAF1656317	66	22.71	25.82	6263581
KAF1656347	1169	21.53	23.01	6263581
KAF1656356	1755	23.01	25.53	6263581
KAF1656357	571	23.52	26.42	6263581
KAF1656358	113	21.98	23.83	6263581
KAF1656359	356	24.01	26.46	6263581
KAF1656360	1130	22.53	23.46	6263581
KAF1656361	104	23.67	26.33	6263581
KAF1656362	612	24.31	26.73	6263581
KAF1656363	289	20.66	21.52	6263581
KAF1656364	140	22.4	23.77	6263581
KAF1656371	370	25.43	28.49	6263581
KAF1656428	387	20.23	21.15	6263581
KAF1656429	613	21.65	22.44	6263581
KAF1656452	95	22.43	23.38	6263581
KAF1656453	300	24.95	28.55	6263581
KAF1656455	783	21.24	22.94	6263581
KAF1656456	527	25.19	27.24	6263581
KAF1656457	667	23.72	25.37	6263581
KAF1656579	345	21.55	22.92	6263581
KAF1656654	259	22.69	25.94	6263581
KAF1656749	449	23.73	26	6263581
KAF1656750	675	22.48	24.03	6263581
KAF1656755	256	24.17	26.46	6263581
KAF1656756	185	23.38	25.73	6263581
KAF1656757	970	21.49	22.88	6263581
KAF1656758	100	25.78	27.93	6263581
KAF1656759	67	24.03	26.39	6263581
KAF1656760	867	22.22	23.73	6263581
KAF1656761	141	23.89	25.3	6263581
KAF1656762	312	21.04	21.57	6263581
KAF1656777	485	22.35	24.08	6263581
KAF1656780	94	24.02	26.16	6263581
KAF1656809	52	25.18	26.75	6263581
KAF1656823	339	24.61	26.89	6263581
KAF1656824	577	24.5	26.61	6263581
KAF1656825	937	23.06	25.11	6263581
KAF1656826	54	21.61	22.84	6263581
KAF1656827	263	23.57	24.92	6263581
KAF1656828	595	24.94	28.21	6263581
KAF1656829	135	22.66	24.33	6263581
KAF1656830	122	25.11	26.9	6263581
KAF1656831	458	21.94	23.47	6263581
KAF1656832	401	22.69	24.59	6263581
KAF1656833	125	26.41	28.65	6263581
KAF1656834	439	26.44	29.22	6263581
KAF1656835	639	22.43	24.34	6263581
KAF1656836	148	23.47	25.14	6263581
KAF1656850	164	22.2	23.49	6263581
KAF1656851	461	22.32	24.29	6263581
KAF1656861	106	25.61	28.61	6263581
KAF1656862	383	24.4	27	6263581
KAF1656863	626	23.81	26.01	6263581
KAF1656864	215	21	22.55	6263581
KAF1656865	721	23.46	25.3	6263581
KAF1656866	597	23.59	26.18	6263581
KAF1656867	630	24.41	27.02	6263581
KAF1656868	221	22.69	24.8	6263581
KAF1656869	234	23.18	24.21	6263581
KAF1656870	309	23.67	25.5	6263581
KAF1656871	573	22.54	24.51	6263581
KAF1656872	125	25.41	28.12	6263581
KAF1656873	3830	24.1	26.5	6263581
KAF1656874	343	21.29	22.94	6263581
KAF1656875	751	23.18	25.12	6263581
KAF1656876	80	27.94	32.94	6263581
KAF1656877	377	21.75	22.83	6263581
KAF1656878	627	24.31	26.93	6263581
KAF1656879	178	23.51	25.25	6263581
KAF1656880	235	24.47	26.31	6263581
KAF1656881	132	24.84	27.7	6263581
KAF1656882	205	24.2	26.62	6263581
KAF1656904	1275	23.27	25.17	6263581
KAF1656905	600	24.15	26.44	6263581
KAF1656906	443	23.49	26.05	6263581
KAF1656907	329	23.69	24.74	6263581
KAF1656908	259	22.55	24.14	6263581
KAF1656909	1341	24.14	26.66	6263581
KAF1656910	433	25.93	28.91	6263581
KAF1656911	141	22.67	24.81	6263581
KAF1656912	179	23.39	25.81	6263581
KAF1656913	328	20.56	22.23	6263581
KAF1656914	653	24.81	27.82	6263581
KAF1656915	191	23.34	25.86	6263581
KAF1656916	738	21.99	23.89	6263581
KAF1656917	1013	22.13	23.36	6263581
KAF1656918	596	22.91	24.8	6263581
KAF1656919	209	24.28	26.84	6263581
KAF1656920	192	23.59	26	6263581
KAF1656921	271	23.36	25.7	6263581
KAF1656922	660	23.73	26.27	6263581
KAF1656923	153	23.57	25.25	6263581
KAF1656924	486	25.19	28.29	6263581
KAF1656925	210	23.03	25.37	6263581
KAF1656926	1693	24.29	26.85	6263581
KAF1656927	246	24.83	27.4	6263581
KAF1656928	421	24.56	26.67	6263581
KAF1656929	1703	23.79	26.25	6263581
KAF1656930	257	24.67	27.33	6263581
KAF1656931	563	21.02	22.83	6263581
KAF1656932	818	24.97	27.87	6263581
KAF1656933	232	25.78	29.08	6263581
KAF1656934	586	23.86	26.37	6263581
KAF1656935	295	22.45	24.51	6263581
KAF1656936	101	22.17	23.61	6263581
KAF1656937	1153	24.55	27.4	6263581
KAF1656938	1774	22.08	23.75	6263581
KAF1656939	257	23.61	26.82	6263581
KAF1656940	538	23.21	25.63	6263581
KAF1656944	195	22.63	23.32	6263581
KAF1656987	231	24.05	25.79	6263581
KAF1656990	413	22.32	23.95	6263581
KAF1656992	98	21.97	23.03	6263581
KAF1657067	456	22.99	24.82	6263581
KAF1657068	408	23.84	26.64	6263581
KAF1657069	513	23.58	25.9	6263581
KAF1657070	54	21.91	24.49	6263581
KAF1657071	363	23.8	26.14	6263581
KAF1657072	205	23.9	26.24	6263581
KAF1657073	360	22.19	23.95	6263581
KAF1657074	523	21.7	23.08	6263581
KAF1657075	1135	24.38	26.92	6263581
KAF1657076	459	23.49	25.58	6263581
KAF1657079	384	21.29	23.08	6263581
KAF1657080	419	23.47	25.86	6263581
KAF1657081	1962	24.2	26.27	6263581
KAF1657082	133	21.42	23.26	6263581
KAF1657083	141	20.04	21.32	6263581
KAF1657084	550	24.54	26.29	6263581
KAF1657085	370	26.42	29.66	6263581
KAF1657086	430	25.29	27.84	6263581
KAF1657087	707	21.19	22	6263581
KAF1657088	928	23.71	26.05	6263581
KAF1657089	283	26.15	28.92	6263581
KAF1657090	1041	22.2	23.67	6263581
KAF1657091	425	24.86	26.75	6263581
KAF1657092	113	26.8	30.4	6263581
KAF1657093	466	21.74	22.52	6263581
KAF1657094	700	26.19	29.42	6263581
KAF1657095	116	24.67	26.3	6263581
KAF1657096	1057	24.25	26.36	6263581
KAF1657097	99	21.67	24.44	6263581
KAF1657098	253	23.56	25.63	6263581
KAF1657099	59	21.81	25.65	6263581
KAF1657100	488	24.37	26.85	6263581
KAF1657101	246	24.57	27.38	6263581
KAF1657102	606	25.32	28.65	6263581
KAF1657103	1104	22.12	23.93	6263581
KAF1657104	125	26	28.48	6263581
KAF1657105	591	23.8	26.44	6263581
KAF1657106	129	22.73	25.48	6263581
KAF1657107	549	21.31	22.46	6263581
KAF1657108	505	24.7	26.96	6263581
KAF1657109	1191	24.04	26.31	6263581
KAF1657110	362	24.5	27.09	6263581
KAF1657111	133	21.7	23.86	6263581
KAF1657112	411	23.62	26.55	6263581
KAF1657113	1475	24.75	27.65	6263581
KAF1657114	2286	22.41	24.64	6263581
KAF1657115	58	24.41	25.97	6263581
KAF1657116	1381	23.98	26.54	6263581
KAF1657117	178	26.19	28.67	6263581
KAF1657118	384	23.28	26.04	6263581
KAF1657119	372	25.26	27.76	6263581
KAF1657120	381	21.87	23.43	6263581
KAF1657121	80	23.56	26.23	6263581
KAF1657122	256	23.63	25.95	6263581
KAF1657123	708	23.74	26.64	6263581
KAF1657124	224	23.66	26.63	6263581
KAF1657125	244	24.09	26.39	6263581
KAF1657126	157	24.67	26.24	6263581
KAF1657127	448	19.57	21.13	6263581
KAF1657128	223	20.7	22.71	6263581
KAF1657129	183	23.74	25.15	6263581
KAF1657130	103	25.08	28	6263581
KAF1657131	110	23.36	25.64	6263581
KAF1657132	79	23.68	25.8	6263581
KAF1657133	159	23.68	25.01	6263581
KAF1657134	106	24.06	25.96	6263581
KAF1657142	337	26.62	29.33	6263581
KAF1657143	296	24.37	26.88	6263581
KAF1657144	83	25.65	27.3	6263581
KAF1657145	88	23.81	24.79	6263581
KAF1657146	101	25.33	27.85	6263581
KAF1657148	166	23.06	23.67	6263581
KAF1657149	1245	21.37	22.98	6263581
KAF1657150	496	22.75	23.96	6263581
KAF1657151	960	23.76	25.66	6263581
KAF1657152	145	24.65	27.24	6263581
KAF1657153	99	24.14	24.89	6263581
KAF1657154	399	24.35	27.08	6263581
KAF1657155	233	24.21	26.08	6263581
KAF1657156	605	22.41	23.67	6263581
KAF1657157	132	22.88	24.15	6263581
KAF1657158	391	22.85	24.35	6263581
KAF1657159	101	21.38	22.86	6263581
KAF1657169	545	24.56	26.31	6263581
KAF1657170	392	23.6	25.92	6263581
KAF1657171	691	22.76	25.22	6263581
KAF1657172	253	22.78	24.07	6263581
KAF1657173	2073	22.38	24.8	6263581
KAF1657174	242	22.08	23.7	6263581
KAF1657175	208	26.54	29.91	6263581
KAF1657176	518	23.92	25.97	6263581
KAF1657177	932	22.92	24.42	6263581
KAF1657178	188	19.93	21.61	6263581
KAF1657208	445	25.51	28.46	6263581
KAF1657209	193	24.42	26.74	6263581
KAF1657210	848	24.7	27.91	6263581
KAF1657211	493	20.79	21.89	6263581
KAF1657212	128	22.12	25.36	6263581
KAF1657213	444	22.87	24.13	6263581
KAF1657214	410	24.59	26.78	6263581
KAF1657215	416	22.77	24.14	6263581
KAF1657216	1176	21.61	23.97	6263581
KAF1657217	1171	24.84	27.65	6263581
KAF1657218	840	23.7	26.11	6263581
KAF1657219	415	24.52	26.6	6263581
KAF1657225	90	23.83	25.39	6263581
KAF1657226	689	22.9	24.58	6263581
KAF1657227	343	24.51	26.86	6263581
KAF1657228	270	24.97	27.1	6263581
KAF1657238	163	25.26	28.38	6263581
KAF1657239	1050	21.59	23.65	6263581
KAF1657240	242	23.65	24.81	6263581
KAF1657241	255	22.26	23.88	6263581
KAF1657243	1001	23.58	25.64	6263581
KAF1657244	509	26.17	29.14	6263581
KAF1657245	121	25.31	28.5	6263581
KAF1657246	117	23.56	26.21	6263581
KAF1657247	527	25.04	27.17	6263581
KAF1657248	162	23.52	26.25	6263581
KAF1657249	89	24.81	26.98	6263581
KAF1657250	108	24.31	25.97	6263581
KAF1657251	513	25.7	27.38	6263581
KAF1657252	95	23.02	25.25	6263581
KAF1657253	113	20.07	22.68	6263581
KAF1657254	857	22.7	24.19	6263581
KAF1657255	500	23.41	25.72	6263581
KAF1657256	139	23.94	26.46	6263581
KAF1657257	213	25.14	28.14	6263581
KAF1657258	329	23.05	25.23	6263581
KAF1657259	205	21.21	23.01	6263581
KAF1657260	373	23.51	26.24	6263581
KAF1657261	303	24.65	26.99	6263581
KAF1657262	283	21.69	23.92	6263581
KAF1657264	513	23.58	25.9	6263581
KAF1657265	143	25.32	26.34	6263581
KAF1657267	141	22.75	24.38	6263581
KAF1657268	322	22.34	24.49	6263581
KAF1657269	227	25.53	27.41	6263581
KAF1657270	117	25.14	27.76	6263581
KAF1657271	233	22.53	24.24	6263581
KAF1657272	352	23.97	26.34	6263581
KAF1657273	264	23.68	25.12	6263581
KAF1657274	624	24.24	26.38	6263581
KAF1657275	603	21.8	23.71	6263581
KAF1657276	439	22.9	24.97	6263581
KAF1657277	299	22.9	23.66	6263581
KAF1657278	566	26.88	30.06	6263581
KAF1657279	179	23.5	25.12	6263581
KAF1657280	127	22.33	23.35	6263581
KAF1657281	93	23.23	25.09	6263581
KAF1657282	192	24.54	27.01	6263581
KAF1657283	267	23	25.18	6263581
KAF1657284	174	23.68	25.16	6263581
KAF1657285	157	23.29	25.95	6263581
KAF1657287	184	25.42	26.96	6263581
KAF1657289	156	23.89	25.75	6263581
KAF1657290	139	24.68	27.45	6263581
KAF1657291	102	24.49	26.91	6263581
KAF1657292	157	23.55	24.66	6263581
KAF1657294	64	20.64	22.23	6263581
KAF1657298	589	21.96	23.63	6263581
KAF1657299	79	22.76	26.38	6263581
KAF1657300	80	22.8	26.03	6263581
KAF1657301	193	24.1	26.62	6263581
KAF1657302	209	22.89	25.04	6263581
KAF1657303	475	23.62	26.07	6263581
KAF1657304	296	25.28	29.63	6263581
KAF1657305	438	22.71	25.08	6263581
KAF1657306	237	23.93	25.89	6263581
KAF1657307	864	21.8	23.75	6263581
KAF1657308	434	22.87	25.52	6263581
KAF1657309	336	23.37	25.39	6263581
KAF1657310	102	23.3	25.49	6263581
KAF1657311	88	25.95	29.03	6263581
KAF1657312	197	24.04	25.7	6263581
KAF1657313	515	22.89	24.18	6263581
KAF1657314	609	23.66	25.71	6263581
KAF1657315	1400	22.55	24.39	6263581
KAF1657316	159	21.21	22.88	6263581
KAF1657318	929	23.79	25.49	6263581
KAF1657319	182	23.84	26.41	6263581
KAF1657320	592	24.01	26.11	6263581
KAF1657321	816	23.99	26.42	6263581
KAF1657322	338	22.98	25.39	6263581
KAF1657323	256	22.51	24.59	6263581
KAF1657324	250	21	22.48	6263581
KAF1657325	445	25.64	29.22	6263581
KAF1657326	87	23.68	24.6	6263581
KAF1657327	138	24.84	26.12	6263581
KAF1657328	293	23.68	25.49	6263581
KAF1657329	543	23.24	25.02	6263581
KAF1657330	1528	21.52	22.62	6263581
KAF1657331	139	22.27	24.9	6263581
KAF1657332	402	24.15	26.05	6263581
KAF1657333	476	23.86	25.85	6263581
KAF1657334	292	22.69	24.21	6263581
KAF1657335	126	24.33	26.77	6263581
KAF1657336	506	24.98	27.17	6263581
KAF1657337	64	24.84	28.08	6263581
KAF1657338	199	20.05	21.32	6263581
KAF1657339	204	23.65	26	6263581
KAF1657340	791	22.08	23.75	6263581
KAF1657341	178	22.37	23.23	6263581
KAF1657342	130	26.4	29.34	6263581
KAF1657343	92	24.76	27.57	6263581
KAF1657344	159	23.65	24.53	6263581
KAF1657345	2850	23.34	25.17	6263581
KAF1657346	1092	23.62	25.46	6263581
KAF1657347	740	24.13	27.01	6263581
KAF1657348	206	23.04	25.45	6263581
KAF1657349	206	27.8	31.47	6263581
KAF1657350	208	23.72	26.13	6263581
KAF1657351	493	21.43	23.31	6263581
KAF1657352	723	23.33	25.73	6263581
KAF1657353	427	23.77	25.35	6263581
KAF1657354	1280	23.86	26.4	6263581
KAF1657355	530	24.19	26.36	6263581
KAF1657356	748	22.49	24.53	6263581
KAF1657357	258	24.68	27.01	6263581
KAF1657358	149	25.21	27.72	6263581
KAF1657359	246	23.44	25.43	6263581
KAF1657360	778	22.64	25.06	6263581
KAF1657361	415	21.96	23.71	6263581
KAF1657362	463	23.5	25.16	6263581
KAF1657363	298	24.68	27.15	6263581
KAF1657364	1529	22.01	24.17	6263581
KAF1657365	82	23.21	26.13	6263581
KAF1657366	699	23.63	25.41	6263581
KAF1657367	834	21.47	23.71	6263581
KAF1657368	335	23.46	26.09	6263581
KAF1657369	234	25.23	28.77	6263581
KAF1657370	208	24.29	26.46	6263581
KAF1657371	312	27.39	30.75	6263581
KAF1657372	746	22.85	25.01	6263581
KAF1657373	684	24.24	26.26	6263581
KAF1657374	488	24.79	27.62	6263581
KAF1657375	308	25.09	28.16	6263581
KAF1657376	968	22.86	25.09	6263581
KAF1657377	311	24.21	27.1	6263581
KAF1657378	624	23.05	24.81	6263581
KAF1657379	428	22.31	24.75	6263581
KAF1657380	271	25.99	28.03	6263581
KAF1657381	769	23.58	25.85	6263581
KAF1657382	1678	23.14	25.53	6263581
KAF1657385	371	24.26	26.22	6263581
KAF1657386	212	25.68	28.4	6263581
KAF1657387	608	24.45	27.02	6263581
KAF1657388	669	23.33	25.91	6263581
KAF1657389	314	22.65	24.11	6263581
KAF1657390	187	24.39	26.81	6263581
KAF1657391	485	25.4	27.9	6263581
KAF1657392	1256	23.88	26.33	6263581
KAF1657393	766	25.05	27.2	6263581
KAF1657394	103	22.25	23.21	6263581
KAF1657395	96	21.64	24	6263581
KAF1657396	262	23.27	25.14	6263581
KAF1657397	305	22.19	23.61	6263581
KAF1657398	211	24.31	27.53	6263581
KAF1657399	709	22.77	24.23	6263581
KAF1657400	239	25.73	29.31	6263581
KAF1657401	183	23.64	25.53	6263581
KAF1657402	729	24.12	26.29	6263581
KAF1657403	548	23.79	25.74	6263581
KAF1657404	663	23.04	24.33	6263581
KAF1657405	162	25.71	28.11	6263581
KAF1657406	280	22.23	22.54	6263581
KAF1657407	608	22.15	23.24	6263581
KAF1657408	489	24.11	26.46	6263581
KAF1657409	112	24.78	26.98	6263581
KAF1657410	127	24.16	26.7	6263581
KAF1657411	71	21.9	23.53	6263581
KAF1657412	113	24.26	28.02	6263581
KAF1657413	306	26.53	30.38	6263581
KAF1657416	144	25.47	27.5	6263581
KAF1657417	370	23.63	26.68	6263581
KAF1657418	390	24.85	27.11	6263581
KAF1657419	224	22.9	25.23	6263581
KAF1657420	407	20.42	21.99	6263581
KAF1657421	457	23.11	25.45	6263581
KAF1657422	803	24.59	28.16	6263581
KAF1657423	115	24.12	26.3	6263581
KAF1657424	127	23.05	25.94	6263581
KAF1657425	94	23.87	26.14	6263581
KAF1657426	435	25.38	28.44	6263581
KAF1657427	172	22.67	25.25	6263581
KAF1657428	61	21.73	24.07	6263581
KAF1657429	291	22.47	23.76	6263581
KAF1657431	340	22.87	24.17	6263581
KAF1657432	215	25.97	29.67	6263581
KAF1657433	94	24.2	25.21	6263581
KAF1657434	260	23.61	25.41	6263581
KAF1657438	1066	24.42	27.01	6263581
KAF1657439	128	24.99	26.86	6263581
KAF1657440	59	25.39	28.12	6263581
KAF1657441	96	24.2	26.14	6263581
KAF1657442	355	21.34	23.71	6263581
KAF1657443	571	22.57	23.91	6263581
KAF1657444	272	22.88	25.06	6263581
KAF1657445	106	24.48	26.25	6263581
KAF1657446	54	24.28	25.13	6263581
KAF1657447	137	24.2	26.29	6263581
KAF1657448	1338	22.98	25.67	6263581
KAF1657449	983	23.13	24.93	6263581
KAF1657450	1895	21.04	22.59	6263581
KAF1657451	316	24.4	26.47	6263581
KAF1657452	174	25.61	28.35	6263581
KAF1657453	155	24.23	26.26	6263581
KAF1657454	118	25.29	25.87	6263581
KAF1657455	147	23.57	26.04	6263581
KAF1657456	227	25.3	28.35	6263581
KAF1657457	665	24.17	26.66	6263581
KAF1657458	449	24.12	26.34	6263581
KAF1657459	357	24.29	26.32	6263581
KAF1657460	1026	23.89	26	6263581
KAF1657461	432	24.25	27.04	6263581
KAF1657462	162	23.73	26.03	6263581
KAF1657463	310	23.54	25.59	6263581
KAF1657464	166	22.93	25.02	6263581
KAF1657465	117	21.99	24.04	6263581
KAF1657466	443	21.84	23.65	6263581
KAF1657467	198	24.85	26.99	6263581
KAF1657468	454	24.32	25.49	6263581
KAF1657469	272	24.64	27.21	6263581
KAF1657470	916	22.66	24.64	6263581
KAF1657471	208	20.91	22.26	6263581
KAF1657472	141	22.89	25.14	6263581
KAF1657473	706	22.22	23.63	6263581
KAF1657474	153	25.55	28.41	6263581
KAF1657475	467	25.14	28.13	6263581
KAF1657476	733	22.54	24.37	6263581
KAF1657477	317	22.59	24.26	6263581
KAF1657478	421	24.2	26.23	6263581
KAF1657479	310	24.33	26.77	6263581
KAF1657480	1335	24.53	26.87	6263581
KAF1657481	180	23.33	25.5	6263581
KAF1657482	303	24.11	27.03	6263581
KAF1657483	456	24.31	26.62	6263581
KAF1657484	300	20.96	22.34	6263581
KAF1657485	129	23.47	26	6263581
KAF1657486	115	22.16	24.53	6263581
KAF1657487	86	24.39	27.58	6263581
KAF1657488	760	22.71	25.28	6263581
KAF1657489	273	24.35	26.91	6263581
KAF1657490	276	26.79	30.21	6263581
KAF1657491	1752	23.41	25.16	6263581
KAF1657492	212	21.26	22.95	6263581
KAF1657493	102	22.6	24.92	6263581
KAF1657494	123	25.85	28.26	6263581
KAF1657495	361	21.96	23.46	6263581
KAF1657496	176	22.94	24.88	6263581
KAF1657497	175	21.15	23.01	6263581
KAF1657498	592	21.61	22.87	6263581
KAF1657499	515	21.64	23.24	6263581
KAF1657500	361	24.56	27.28	6263581
KAF1657501	482	25.14	28.7	6263581
KAF1657502	1906	24.41	26.85	6263581
KAF1657503	98	25.28	28.01	6263581
KAF1657506	1832	23.01	25.23	6263581
KAF1657507	55	22.71	23.69	6263581
KAF1657508	670	23.39	25.67	6263581
KAF1657509	4266	23.53	26.05	6263581
KAF1657510	268	23.65	24.81	6263581
KAF1657511	286	23.63	25.61	6263581
KAF1657512	407	25.1	26.86	6263581
KAF1657513	282	24.44	26.52	6263581
KAF1657514	175	24.32	25.29	6263581
KAF1657515	131	22.72	24.64	6263581
KAF1657516	453	23.18	25.46	6263581
KAF1657517	567	22.83	24.64	6263581
KAF1657518	197	25	28.42	6263581
KAF1657519	202	21.42	22.8	6263581
KAF1657520	250	23.71	26.3	6263581
KAF1657521	154	23.37	26.12	6263581
KAF1657522	497	22.77	24.61	6263581
KAF1657529	2535	22.17	24.01	6263581
KAF1657530	615	23.18	25.56	6263581
KAF1657531	573	22.54	24.09	6263581
KAF1657532	76	22.39	23.22	6263581
KAF1657533	228	23.03	25.61	6263581
KAF1657534	317	24.66	27.26	6263581
KAF1657535	89	23.04	25.56	6263581
KAF1657536	335	25.49	27.99	6263581
KAF1657537	193	24.42	26.69	6263581
KAF1657540	181	24.37	26.69	6263581
KAF1657546	264	22.75	25.67	6263581
KAF1657547	325	23.63	25.53	6263581
KAF1657548	335	23.89	26.41	6263581
KAF1657549	470	21.16	23.69	6263581
KAF1657550	1632	23.47	25.61	6263581
KAF1657551	2131	24.93	27.77	6263581
KAF1657552	118	22.23	23.77	6263581
KAF1657553	679	22.55	24.24	6263581
KAF1657554	388	25.74	28.77	6263581
KAF1657555	408	22.67	24.89	6263581
KAF1657556	365	24.22	26.48	6263581
KAF1657557	330	22.98	24.59	6263581
KAF1657558	124	24.02	26.17	6263581
KAF1657559	444	21.53	23.55	6263581
KAF1657560	470	23.34	25.97	6263581
KAF1657561	441	24.28	24.92	6263581
KAF1657562	340	22.6	23.77	6263581
KAF1657563	447	21.73	23.5	6263581
KAF1657564	177	22.49	24.16	6263581
KAF1657565	702	24	26.28	6263581
KAF1657566	150	22.62	24.9	6263581
KAF1657567	664	22.6	24.81	6263581
KAF1657568	202	22.07	24.36	6263581
KAF1657569	188	22.06	23.61	6263581
KAF1657570	194	23.37	25.68	6263581
KAF1657571	1186	23.04	24.7	6263581
KAF1657572	319	24.35	26.96	6263581
KAF1657573	299	24.5	26.78	6263581
KAF1657574	675	23.78	25.97	6263581
KAF1657575	663	22.86	24.71	6263581
KAF1657576	102	20.84	23.17	6263581
KAF1657577	237	24.53	26.84	6263581
KAF1657578	220	24.96	27.06	6263581
KAF1657579	599	23.24	25.35	6263581
KAF1657580	240	22.5	24.68	6263581
KAF1657581	908	24.33	26.85	6263581
KAF1657582	258	25.11	27.59	6263581
KAF1657583	490	26.54	29.9	6263581
KAF1657584	278	25.23	27.22	6263581
KAF1657585	145	26.99	29.89	6263581
KAF1657586	1840	23.63	26.11	6263581
KAF1657587	1172	23.33	25.53	6263581
KAF1657588	635	24.04	26.63	6263581
KAF1657589	356	24.99	28.45	6263581
KAF1657590	138	23.75	26.03	6263581
KAF1657591	257	22.97	25.3	6263581
KAF1657595	390	22.88	24.81	6263581
KAF1657598	464	24.28	26.62	6263581
KAF1657599	352	24.69	27.24	6263581
KAF1657600	1492	23.94	25.99	6263581
KAF1657601	450	23.01	25.03	6263581
KAF1657602	390	26.13	29.85	6263581
KAF1657603	686	23.1	24.82	6263581
KAF1657604	72	24.9	28.26	6263581
KAF1657605	571	22.45	24.3	6263581
KAF1657606	518	23.5	25.05	6263581
KAF1657607	634	22.93	25.38	6263581
KAF1657610	789	22.86	25	6263581
KAF1657611	324	24.91	27.73	6263581
KAF1657612	196	23.39	25.6	6263581
KAF1657613	1542	24.05	26.66	6263581
KAF1657614	486	24.77	28.22	6263581
KAF1657615	750	22.7	25.15	6263581
KAF1657616	279	23.3	25.63	6263581
KAF1657617	1047	21.44	23.21	6263581
KAF1657618	1390	22.51	24.11	6263581
KAF1657619	302	21.29	23.21	6263581
KAF1657620	709	22.97	25.29	6263581
KAF1657621	471	25.37	28.73	6263581
KAF1657622	4602	23.7	26.46	6263581
KAF1657623	490	24.77	27.94	6263581
KAF1657624	194	22.85	24.81	6263581
KAF1657625	371	25.37	28.66	6263581
KAF1657626	207	24.36	27.87	6263581
KAF1657627	451	24.24	25.59	6263581
KAF1657628	157	21.49	23.41	6263581
KAF1657629	646	25.48	28.99	6263581
KAF1657630	637	23.85	26	6263581
KAF1657631	499	24.04	25.62	6263581
KAF1657632	315	21.72	22.5	6263581
KAF1657633	361	24.29	26.76	6263581
KAF1657634	225	24.93	27.76	6263581
KAF1657635	134	22.84	24.88	6263581
KAF1657636	89	25.57	28.16	6263581
KAF1657637	247	22.79	25.24	6263581
KAF1657638	200	23.39	24.58	6263581
KAF1657639	165	25.21	29.04	6263581
KAF1657640	789	25.28	27.51	6263581
KAF1657641	378	24.52	28.08	6263581
KAF1657642	111	20.78	22.49	6263581
KAF1657643	563	21.36	22.3	6263581
KAF1657644	141	24.77	27.24	6263581
KAF1657645	828	22.91	24.72	6263581
KAF1657646	346	22.61	25.42	6263581
KAF1657647	187	24.02	26.13	6263581
KAF1657648	214	23.79	26.27	6263581
KAF1657649	996	21.73	23.01	6263581
KAF1657650	170	24.74	27.12	6263581
KAF1657651	583	23.17	25.75	6263581
KAF1657652	70	23.48	25.34	6263581
KAF1657653	568	22.94	25.71	6263581
KAF1657654	83	23.33	25.3	6263581
KAF1657655	205	24.33	26.61	6263581
KAF1657656	367	23.7	26.56	6263581
KAF1657657	817	26.06	29.26	6263581
KAF1657658	634	21.36	22.61	6263581
